massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row2062	294.3060601	22.72102376	0.50787	-0.69309	
row2063	206.967642	67.70496508	0.50808	-0.69273	
row2064	299.0806756	214.2867541	0.50817	0.69259	
row2065	528.8491049	21.62153871	0.50829	0.69239	
row2066	1144.067137	204.8638912	0.50877	-0.69159	
row2067	628.3111656	69.50378407	0.50909	-0.69105	
row2068	441.2852866	211.7009767	0.50928	-0.69072	
row2069	394.175354	169.5755378	0.50965	0.6901	
row2070	314.0779356	194.8147551	0.51024	-0.68911	
row2071	534.4585538	251.5576239	0.51081	0.68816	
row2072	461.9655413	170.0183359	0.51082	-0.68815	
row2073	137.795058	194.0073084	0.51155	0.68691	
row2074	399.9823803	48.581824	0.51204	-0.6861	
row2075	264.9423178	33.25940498	0.51231	0.68566	
row2076	582.7691599	24.88233925	0.51238	-0.68553	
row2077	118.7038778	216.1919378	0.51242	0.68547	
row2078	858.616208	218.1644181	0.51249	-0.68534	
row2079	301.3350577	251.1258057	0.51313	0.68428	
row2080	859.5352615	240.0808916	0.51376	0.68323	
row2081	197.950422	35.71787591	0.51567	0.68004	
row2082	966.2992668	34.9716511	0.51654	0.67859	
row2083	1271.994729	47.48579675	0.51758	-0.67687	
row2084	845.751434	33.00986573	0.51839	-0.67552	
row2085	498.9678921	26.04724841	0.51906	-0.67441	
row2086	259.1186911	64.92510349	0.51921	-0.67415	
row2087	742.5768511	235.2957829	0.51951	-0.67366	
row2088	271.9346058	90.47190354	0.52119	0.67087	
row2089	1271.891397	40.44317528	0.52167	-0.6701	
row2090	745.5507951	247.1521691	0.52202	-0.66951	
row2091	207.0662169	35.26798783	0.52228	0.66908	
row2092	562.8108757	26.28381194	0.52239	-0.6689	
row2093	470.9998687	24.78750912	0.52297	-0.66795	
row2094	454.8319146	132.7272711	0.52336	0.6673	
row2095	417.8873222	26.5393444	0.52362	0.66687	
row2096	487.3188193	214.345352	0.52365	-0.66681	
row2097	355.8190476	58.33289312	0.52414	-0.66602	
row2098	467.9619337	234.9225296	0.52423	0.66587	
row2099	254.2365487	252.3705456	0.52453	0.66537	
row2100	448.8463549	158.0452261	0.52595	-0.66303	
row2101	818.7422139	30.42259734	0.52663	0.66191	
row2102	126.9266283	216.3469021	0.52751	-0.66047	
row2103	794.5036838	213.9814791	0.52762	-0.66029	
row2104	762.5903225	250.1093304	0.5277	-0.66016	
row2105	207.6732664	251.030817	0.52887	-0.65824	
row2106	466.8102711	26.47163711	0.52922	0.65767	
row2107	939.5406781	202.2732366	0.52928	-0.65757	
row2108	279.1636652	151.9246466	0.52944	-0.6573	
row2109	107.791149	215.0428982	0.52953	0.65716	
row2110	341.8563037	158.6179892	0.52993	0.6565	
row2111	868.5494551	209.218921	0.53025	-0.65598	
row2112	472.300108	218.1201212	0.53051	-0.65555	
row2113	467.9830798	278.1345182	0.53098	-0.65478	
row2114	100.9534418	278.3365695	0.53118	0.65445	
row2115	641.5735966	283.014341	0.53198	0.65315	
row2116	85.81023226	149.7735054	0.53224	-0.65272	
row2117	133.0506642	153.3808876	0.53249	-0.65231	
row2118	1089.669838	207.748174	0.53263	0.65208	
row2119	492.981592	25.40553651	0.53324	-0.6511	
row2120	512.2694362	41.63472477	0.53385	-0.65009	
row2121	324.1932203	222.6540165	0.5339	0.65001	
row2122	788.5809228	230.3467214	0.53404	-0.64979	
row2123	1271.769657	244.1404399	0.53475	0.64862	
row2124	875.5676469	286.7325657	0.53544	0.64751	
row2125	100.946078	157.4171458	0.53611	0.64641	
row2126	342.273025	198.7662886	0.53632	-0.64608	
row2127	437.2493217	179.4009775	0.53646	0.64584	
row2128	357.0289924	124.7975552	0.53681	0.64527	
row2129	1044.644127	205.940402	0.53701	-0.64495	
row2130	799.7644604	31.85185498	0.53707	-0.64485	
row2131	360.083553	195.2318025	0.53722	0.64461	
row2132	837.7620597	30.8653587	0.538	0.64335	
row2133	217.0402603	22.80872737	0.53908	0.6416	
row2134	374.8721716	55.12293341	0.53996	-0.64016	
row2135	231.9161636	149.4786893	0.54008	-0.63998	
row2136	864.5718779	241.2828779	0.54023	-0.63974	
row2137	255.9063118	154.671585	0.54128	0.63803	
row2138	172.3346099	149.4498005	0.54145	-0.63776	
row2139	322.9483262	181.2973772	0.5417	-0.63736	
row2140	774.7781025	32.06684894	0.54196	-0.63693	
row2141	247.1702883	179.0773828	0.54197	-0.63692	
row2142	231.0873128	129.3838344	0.54322	0.63491	
row2143	793.5699901	278.9409141	0.54398	-0.63368	
row2144	825.549441	231.5412737	0.5441	-0.63349	
row2145	391.0645987	30.50645963	0.54495	-0.63211	
row2146	1271.879233	39.15747541	0.54611	-0.63025	
row2147	527.8585795	25.51100303	0.54632	0.62991	
row2148	570.7921984	33.10407126	0.54635	-0.62987	
row2149	793.7589712	33.27625033	0.54702	0.62878	
row2150	425.2212972	223.6565429	0.54744	0.6281	
row2151	133.0326794	257.2384867	0.54759	0.62788	
row2152	982.9275827	34.8410832	0.54809	0.62707	
row2153	246.9940983	153.1047654	0.54814	0.62698	
row2154	446.975746	19.77939356	0.54836	-0.62663	
row2155	107.1787155	234.5517932	0.54907	0.6255	
row2156	524.1113183	232.2845811	0.55012	-0.62382	
row2157	745.5561636	268.8331686	0.55016	-0.62375	
row2158	466.8278802	29.21668077	0.55031	-0.62351	
row2159	227.1654692	87.98850732	0.55115	0.62216	
row2160	112.9932582	47.39491204	0.55163	-0.6214	
row2161	544.8266773	26.12204624	0.55164	0.62138	
row2162	703.4285397	164.8513253	0.55249	-0.62002	
row2163	719.4589804	250.3377016	0.55321	0.61887	
row2164	597.3071916	170.8838114	0.55335	0.61864	
row2165	356.8407175	131.361547	0.5534	-0.61857	
row2166	146.9613389	27.45064855	0.55437	0.61703	
row2167	467.9260984	149.520126	0.55442	0.61694	
row2168	173.9999946	151.5085656	0.5547	0.6165	
row2169	853.7384574	33.80844052	0.55474	0.61643	
row2170	840.5869523	251.3801622	0.55508	0.6159	
row2171	297.2072759	213.7141225	0.55581	0.61473	
row2172	745.5781958	275.9016557	0.55596	-0.61449	
row2173	297.2799731	271.2221085	0.55644	-0.61373	
row2174	114.5513042	242.2079421	0.55687	0.61304	
row2175	234.9214683	183.5161256	0.55691	0.61299	
row2176	240.0630993	147.14441	0.5573	0.61236	
row2177	813.4740395	215.119609	0.55766	-0.61178	
row2178	1271.769632	244.4414135	0.55805	0.61117	
row2179	521.808672	31.26734478	0.55922	0.60932	
row2180	850.5609653	250.2147352	0.55939	-0.60904	
row2181	534.8151894	155.0671916	0.56002	-0.60805	
row2182	114.5513511	190.4139964	0.56021	0.60774	
row2183	379.1155245	283.4903264	0.56127	-0.60606	
row2184	175.072413	129.8305348	0.56163	0.60549	
row2185	916.7208347	32.36461442	0.56171	-0.60537	
row2186	895.5524601	225.8248519	0.56193	-0.60502	
row2187	111.2551743	245.3756369	0.56205	-0.60483	
row2188	827.9800961	148.0915871	0.56271	0.60379	
row2189	686.7479641	25.24953873	0.56292	0.60346	
row2190	474.8764899	23.42136294	0.5631	0.60317	
row2191	318.9047318	198.921493	0.56316	-0.60308	
row2192	1271.76963	259.9166613	0.56317	0.60307	
row2193	157.0506706	152.7042522	0.5633	-0.60286	
row2194	135.5811306	40.39997283	0.56345	-0.60262	
row2195	125.035654	148.2712725	0.56377	0.60211	
row2196	410.2315355	69.12338872	0.56379	0.60208	
row2197	282.8690973	25.79386054	0.56397	-0.60179	
row2198	467.9980652	252.8691372	0.5642	-0.60144	
row2199	298.8711947	46.47868127	0.56445	-0.60104	
row2200	467.1446966	168.5430956	0.5647	0.60065	
row2201	292.0024568	243.314719	0.56527	0.59974	
row2202	461.7523783	27.07768588	0.56567	-0.59912	
row2203	386.9395444	25.82941475	0.56587	-0.5988	
row2204	824.6684411	25.96490061	0.56665	-0.59757	
row2205	851.5735245	249.9201224	0.56682	-0.5973	
row2206	436.2462702	99.05257387	0.56721	0.59669	
row2207	367.2315766	178.9508581	0.56762	0.59605	
row2208	265.1084368	167.6902755	0.56779	-0.59579	
row2209	315.0755789	279.0757453	0.56959	-0.59296	
row2210	252.8940233	29.17518298	0.57042	-0.59165	
row2211	467.2138302	247.745407	0.57047	0.59157	
row2212	96.96594734	38.65702247	0.57112	-0.59056	
row2213	351.2540051	241.0514996	0.57169	-0.58967	
row2214	406.9488931	232.9251723	0.57199	-0.5892	
row2215	318.9043952	27.72165151	0.57263	-0.5882	
row2216	467.9261211	202.8655287	0.57357	0.58672	
row2217	124.0403508	33.40117166	0.57455	0.5852	
row2218	1271.939904	244.8754706	0.57547	-0.58376	
row2219	490.8367185	28.91997782	0.57563	0.58351	
row2220	153.0465619	181.3510492	0.57575	-0.58331	
row2221	571.3506818	159.8129949	0.57646	-0.5822	
row2222	1210.859947	241.5092522	0.57674	-0.58178	
row2223	269.6560704	238.350632	0.57778	-0.58016	
row2224	529.3393419	210.9529989	0.57793	-0.57992	
row2225	361.2601064	228.0762957	0.57795	0.57988	
row2226	724.6949011	26.32089889	0.57829	0.57936	
row2227	256.0593853	28.48378931	0.57844	0.57913	
row2228	430.9291232	28.9795117	0.57847	-0.57908	
row2229	952.5265333	241.1522303	0.57863	-0.57884	
row2230	209.0213942	21.54592732	0.57934	0.57773	
row2231	533.4552183	249.0041627	0.58018	0.57642	
row2232	446.9022655	28.67381119	0.58019	-0.5764	
row2233	884.5497585	243.2330322	0.58055	-0.57585	
row2234	203.0674749	50.63108404	0.58058	-0.57581	
row2235	154.4870387	198.5101211	0.58062	-0.57574	
row2236	914.5718911	211.2285604	0.58081	-0.57545	
row2237	206.8700239	30.05840393	0.58092	0.57528	
row2238	1271.927702	218.968635	0.58201	-0.57358	
row2239	768.5565041	233.7147007	0.58385	-0.57074	
row2240	898.5521182	243.7275032	0.58445	0.5698	
row2241	293.0125163	28.31805154	0.58467	0.56947	
row2242	117.1541185	37.69403399	0.58751	0.56509	
row2243	504.283404	225.2159032	0.58965	-0.56178	
row2244	190.8924966	30.21429729	0.58969	0.56172	
row2245	499.1503923	168.923321	0.59054	0.56042	
row2246	788.5425289	248.9827594	0.59098	-0.55974	
row2247	355.2855375	207.0753709	0.59171	0.55862	
row2248	762.5846267	214.7227758	0.59309	-0.5565	
row2249	340.2857667	264.4664031	0.59345	0.55595	
row2250	378.8468994	167.8498213	0.59362	-0.55568	
row2251	870.5104762	231.7590756	0.59392	0.55523	
row2252	715.4414499	229.3833748	0.59429	0.55466	
row2253	762.6016522	267.1060849	0.59447	0.55439	
row2254	788.5454508	225.4042709	0.59569	-0.55251	
row2255	172.8292603	284.2072874	0.59638	-0.55146	
row2256	227.265032	222.7657522	0.59641	0.55142	
row2257	467.9583743	236.1170188	0.59685	-0.55074	
row2258	809.5221185	245.6330488	0.59799	-0.54899	
row2259	452.9193453	23.20851745	0.59849	-0.54824	
row2260	405.2677083	287.7250437	0.59897	-0.54751	
row2261	332.9987087	47.6023224	0.5992	-0.54715	
row2262	229.0452604	253.5060993	0.59923	-0.54711	
row2263	273.1345854	47.18346183	0.59942	0.54682	
row2264	871.5143602	232.3962306	0.59955	-0.54662	
row2265	594.9635129	163.5721588	0.59958	0.54657	
row2266	214.0488273	23.97915824	0.5996	0.54654	
row2267	228.9577955	151.6031803	0.60003	-0.54589	
row2268	155.0826462	263.265114	0.60032	-0.54545	
row2269	116.8627544	49.00438798	0.60077	-0.54476	
row2270	542.496421	35.71703516	0.60123	0.54406	
row2271	406.3096756	275.2446449	0.60188	-0.54306	
row2272	402.8687498	186.9298687	0.60194	0.54298	
row2273	135.0451765	249.6493862	0.60331	-0.54089	
row2274	450.0974751	198.3782251	0.60457	0.53899	
row2275	460.8390764	193.6352255	0.60503	0.53828	
row2276	782.4746468	253.3567506	0.60508	0.53821	
row2277	450.8325451	22.82651727	0.60675	0.53568	
row2278	131.3621284	217.709836	0.60675	-0.53567	
row2279	853.5709717	256.2564236	0.60726	-0.5349	
row2280	292.8692831	46.19965682	0.60758	-0.53442	
row2281	207.9869093	81.0445089	0.60874	-0.53267	
row2282	148.6400384	29.26719711	0.60879	0.53259	
row2283	473.0378537	197.2356829	0.60921	-0.53195	
row2284	828.7381436	23.19615187	0.60948	-0.53154	
row2285	369.3007457	278.8568942	0.61042	-0.53013	
row2286	118.3493831	180.6327063	0.6105	-0.53	
row2287	97.12954465	291.9404414	0.6106	0.52985	
row2288	161.0091926	24.7036987	0.61063	0.5298	
row2289	192.9394439	30.26280689	0.61123	-0.5289	
row2290	673.3489182	281.0276755	0.6115	0.52849	
row2291	400.8713719	190.0434299	0.61171	0.52817	
row2292	424.1561238	183.6187739	0.61245	-0.52706	
row2293	254.1162411	251.0811632	0.61287	-0.52643	
row2294	313.0785412	268.2084526	0.6151	-0.52306	
row2295	486.3156691	218.0317973	0.61555	-0.5224	
row2296	256.1605509	251.2220864	0.61585	-0.52194	
row2297	524.9898713	28.70990608	0.61666	-0.52073	
row2298	243.0875096	131.1659714	0.61694	-0.5203	
row2299	760.5709277	210.5762217	0.61765	-0.51924	
row2300	687.364141	284.4892859	0.61801	0.51869	
row2301	852.5447415	192.5770058	0.61864	-0.51775	
row2302	436.9782868	239.9417766	0.61984	-0.51595	
row2303	181.0004241	214.7609015	0.62015	-0.51549	
row2304	448.1739815	183.5156231	0.62038	0.51515	
row2305	290.9140858	158.3026108	0.62091	0.51435	
row2306	322.9483089	132.1270985	0.62148	-0.5135	
row2307	588.897546	26.47090842	0.62179	-0.51304	
row2308	430.83555	194.1130669	0.6223	-0.51227	
row2309	782.4922824	218.1793459	0.62316	-0.51098	
row2310	299.1994063	212.1309951	0.62326	-0.51083	
row2311	195.6965433	24.36370844	0.62398	-0.50976	
row2312	442.5542847	41.87512574	0.62459	-0.50885	
row2313	312.9062385	203.5130815	0.62471	0.50867	
row2314	841.5724746	246.5987489	0.62507	-0.50814	
row2315	441.9615218	35.28826702	0.62514	0.50804	
row2316	367.8402758	131.4102406	0.62519	-0.50796	
row2317	423.1825602	176.0164848	0.62589	0.50691	
row2318	652.7469511	24.61568749	0.62666	0.50576	
row2319	345.9933361	32.66815416	0.62763	-0.50432	
row2320	359.2805134	245.654343	0.62778	-0.5041	
row2321	395.8292488	131.9529756	0.62814	-0.50356	
row2322	308.8325059	30.30643168	0.62815	-0.50354	
row2323	472.1141995	205.1667006	0.62829	-0.50333	
row2324	856.7421849	32.64604033	0.62888	-0.50246	
row2325	163.8840306	253.3335284	0.62974	0.50118	
row2326	830.5858697	265.4003836	0.63017	0.50055	
row2327	151.0055347	158.0747926	0.63144	0.49866	
row2328	236.1056056	180.8245023	0.63182	-0.49809	
row2329	370.8823785	28.90009578	0.63438	-0.49431	
row2330	444.8190983	31.4864806	0.63497	-0.49343	
row2331	363.0426756	230.5999035	0.63539	0.49281	
row2332	465.1231286	235.7199003	0.6355	0.49264	
row2333	256.9027385	35.29806158	0.63644	-0.49125	
row2334	1271.939933	241.0416015	0.6366	-0.49102	
row2335	456.8142035	134.1135789	0.63703	0.49038	
row2336	392.8515142	22.17815608	0.63756	0.4896	
row2337	1271.915577	217.2232387	0.6388	-0.48777	
row2338	183.1390231	50.03495658	0.63915	0.48725	
row2339	488.4134201	30.62693149	0.63962	-0.48657	
row2340	444.980236	24.60201374	0.63963	0.48654	
row2341	129.4874019	63.25956968	0.64044	-0.48535	
row2342	374.8173483	24.70422497	0.6412	-0.48423	
row2343	216.036222	23.64151612	0.64328	-0.48117	
row2344	391.270267	209.8006085	0.64331	-0.48112	
row2345	618.7799583	27.37500555	0.64395	-0.48018	
row2346	490.8923147	198.3847005	0.64461	0.47921	
row2347	421.2542837	183.8895051	0.64639	-0.4766	
row2348	775.533834	228.3674249	0.64747	-0.47502	
row2349	349.167989	215.7255145	0.64765	-0.47475	
row2350	132.0747644	35.70354772	0.6484	0.47365	
row2351	645.1187102	190.248492	0.64954	-0.47199	
row2352	521.2284081	207.4825472	0.65077	-0.47019	
row2353	463.8107931	30.74603933	0.65085	-0.47008	
row2354	100.280183	69.55318918	0.65114	-0.46966	
row2355	111.5783832	231.3265136	0.65134	-0.46936	
row2356	309.9196292	25.18570561	0.65154	-0.46907	
row2357	909.567236	215.5717279	0.65195	-0.46847	
row2358	1271.994724	52.74658255	0.65219	-0.46812	
row2359	116.8294471	154.7354233	0.65256	-0.46757	
row2360	373.003348	46.97373114	0.65348	0.46624	
row2361	722.7876517	30.5838723	0.65349	0.46622	
row2362	467.9070948	292.7846812	0.65444	0.46484	
row2363	309.2070414	185.9681668	0.65479	-0.46433	
row2364	275.1500019	224.5760081	0.65514	0.46381	
row2365	181.0719754	162.4472694	0.65596	-0.46262	
row2366	554.3452639	209.547789	0.656	0.46256	
row2367	406.8332294	37.4150996	0.65634	-0.46206	
row2368	254.8878368	56.56946701	0.65677	0.46144	
row2369	882.5376911	217.3077836	0.65753	-0.46034	
row2370	87.00877472	53.70908671	0.65782	-0.45992	
row2371	396.2787314	278.1115098	0.65817	0.4594	
row2372	376.8099362	25.15530429	0.65903	-0.45816	
row2373	866.5922574	237.0765993	0.65956	-0.45739	
row2374	443.8977723	25.22584627	0.66058	0.45591	
row2375	158.0903817	168.4895483	0.66092	0.45541	
row2376	435.0992457	215.0325741	0.66093	-0.4554	
row2377	720.947704	36.52425905	0.66132	-0.45483	
row2378	1271.800048	250.6061892	0.66157	-0.45447	
row2379	202.939146	39.16762353	0.66159	-0.45443	
row2380	332.8842318	154.6430205	0.6618	0.45413	
row2381	608.2847897	60.99236873	0.66222	0.45353	
row2382	219.9630606	177.6382225	0.66266	-0.45288	
row2383	234.906718	34.8812109	0.66384	-0.45118	
row2384	173.567997	130.1961394	0.66407	-0.45085	
row2385	378.8372039	41.31506463	0.66473	0.4499	
row2386	492.1820583	179.3515223	0.66671	-0.44703	
row2387	451.1796042	198.6231955	0.66872	-0.44413	
row2388	962.537552	201.4782836	0.66945	-0.44307	
row2389	157.0119052	24.99943609	0.67073	0.44122	
row2390	636.0856748	35.7204052	0.67162	0.43994	
row2391	146.0247343	33.11032136	0.67171	-0.43981	
row2392	300.2626738	202.6787399	0.67236	0.43889	
row2393	1272.000802	39.59673476	0.67315	-0.43775	
row2394	165.0556672	200.4172326	0.67335	0.43745	
row2395	255.8805611	84.73111496	0.67355	-0.43716	
row2396	912.571067	263.5522712	0.67416	-0.4363	
row2397	225.0542728	24.14036204	0.67445	0.43587	
row2398	108.719747	226.5343469	0.67463	-0.43562	
row2399	1271.73924	252.8932415	0.6748	0.43537	
row2400	130.5384172	249.3583968	0.67489	0.43524	
row2401	254.8638124	39.91921342	0.67598	-0.43367	
row2402	268.0979391	196.3944429	0.67661	-0.43277	
row2403	521.7317533	181.5965154	0.67699	-0.43222	
row2404	381.0302577	21.16667994	0.67769	0.43122	
row2405	746.7925194	25.75533758	0.67776	0.43113	
row2406	476.8614784	27.63043092	0.67787	-0.43097	
row2407	165.0921026	67.19359324	0.67884	0.42957	
row2408	485.3127311	218.0199746	0.6791	-0.4292	
row2409	330.2688617	284.2764777	0.67972	-0.42832	
row2410	242.1763248	261.3109086	0.68184	0.42529	
row2411	375.2209665	238.8608672	0.68202	0.42503	
row2412	542.5031848	40.6277679	0.68202	0.42502	
row2413	556.7752224	142.3354278	0.68225	-0.42469	
row2414	1271.739262	255.7175965	0.68263	0.42416	
row2415	323.1897811	206.2168325	0.6827	0.42405	
row2416	583.1733475	39.15503721	0.68291	-0.42376	
row2417	580.8633754	25.52969266	0.68298	0.42366	
row2418	660.787242	27.18328993	0.6835	-0.42291	
row2419	478.7984343	144.3321302	0.68449	0.42149	
row2420	521.2299606	184.4012802	0.68466	-0.42126	
row2421	350.9090417	18.35263638	0.68472	0.42117	
row2422	420.090857	180.0271938	0.68475	-0.42113	
row2423	463.2914483	228.0538961	0.68655	0.41856	
row2424	826.5528626	238.4305889	0.68804	0.41643	
row2425	261.1344835	230.493374	0.68853	0.41574	
row2426	385.1786442	192.9910716	0.6891	0.41493	
row2427	730.8198473	25.84068301	0.68926	-0.4147	
row2428	184.0617115	141.1982587	0.69051	0.41291	
row2429	113.8803695	244.8648366	0.69077	0.41255	
row2430	795.5053238	210.8841075	0.69085	0.41244	
row2431	353.2004656	164.6302413	0.69119	-0.41195	
row2432	116.9206375	252.5598194	0.69157	0.41141	
row2433	690.1218389	187.4777372	0.69202	-0.41077	
row2434	94.73343812	139.3587767	0.69391	-0.40809	
row2435	872.5267865	226.0019982	0.69417	0.40772	
row2436	173.9152424	145.1514386	0.69438	0.40743	
row2437	503.8536633	27.54508013	0.69442	-0.40737	
row2438	615.1014217	173.3143751	0.69545	-0.40591	
row2439	325.3114312	295.8527753	0.69567	-0.4056	
row2440	343.0031907	32.39624531	0.69677	0.40404	
row2441	355.1678644	183.5899969	0.69704	0.40365	
row2442	156.9516928	147.5599381	0.69739	-0.40316	
row2443	476.8209667	29.06720489	0.69787	0.40248	
row2444	495.3000672	259.0468412	0.69836	-0.40179	
row2445	172.8301412	28.14999385	0.69845	0.40166	
row2446	225.1496445	77.99145466	0.69863	-0.40141	
row2447	115.5689704	255.0914628	0.6988	0.40117	
row2448	165.0557106	71.31207868	0.69961	0.40002	
row2449	391.2526366	189.8742503	0.7003	0.39904	
row2450	689.5480416	269.820532	0.70144	-0.39743	
row2451	300.0857607	63.59254714	0.70333	-0.39476	
row2452	278.930243	166.150079	0.70482	-0.39267	
row2453	235.92096	167.8644042	0.70489	0.39257	
row2454	474.9668098	63.96816527	0.7053	0.392	
row2455	128.9145735	230.8262019	0.70533	-0.39195	
row2456	134.9530687	23.2321134	0.70594	0.39109	
row2457	359.2991211	285.9780342	0.70647	-0.39034	
row2458	288.2260321	234.2521588	0.70709	-0.38947	
row2459	397.8372715	155.9606707	0.709	-0.38678	
row2460	207.6684075	250.7363949	0.7097	-0.3858	
row2461	390.2648453	227.9452474	0.70994	-0.38547	
row2462	795.475218	213.4672854	0.71045	0.38475	
row2463	335.1898528	167.5745088	0.7108	-0.38425	
row2464	436.8202503	121.8422825	0.71292	0.38128	
row2465	327.1911771	167.4984204	0.71339	-0.38062	
row2466	223.0570342	22.65675706	0.71343	0.38057	
row2467	347.003312	24.03278382	0.71386	-0.37996	
row2468	455.2135118	257.5243235	0.71473	0.37874	
row2469	467.960503	238.6377028	0.71576	0.3773	
row2470	221.0818999	40.37278737	0.71592	-0.37708	
row2471	827.4018117	192.2746042	0.71607	-0.37687	
row2472	261.0727995	25.57848052	0.71636	-0.37646	
row2473	229.0717353	126.1852016	0.71657	0.37617	
row2474	284.5439174	284.264678	0.71712	-0.3754	
row2475	359.0251409	24.24874223	0.71724	0.37523	
row2476	387.8576803	151.0774284	0.71948	-0.37211	
row2477	382.9154307	189.2098904	0.71986	0.37157	
row2478	231.9588309	171.792891	0.72021	0.37108	
row2479	386.1817884	184.832047	0.72042	0.37079	
row2480	445.3167818	234.1063509	0.7206	-0.37053	
row2481	287.0688715	179.6027872	0.72076	-0.37031	
row2482	385.0072401	234.3507782	0.72157	-0.36918	
row2483	353.2160332	179.5599437	0.72272	-0.36758	
row2484	475.0932378	198.8502468	0.72287	0.36737	
row2485	285.0650606	216.2262772	0.72348	0.36651	
row2486	538.8156592	203.0728063	0.72428	0.3654	
row2487	622.9712559	38.84384454	0.72557	0.36361	
row2488	467.9084479	290.9275447	0.72621	0.36271	
row2489	271.2555253	266.2907675	0.72898	-0.35887	
row2490	866.5572299	234.6300819	0.73115	-0.35586	
row2491	158.0903811	40.07906423	0.73136	0.35557	
row2492	108.0217017	158.5302541	0.73156	-0.35528	
row2493	604.3801277	214.0495233	0.73198	-0.35471	
row2494	116.8994411	256.1587837	0.73209	0.35455	
row2495	467.951207	248.3899037	0.73233	-0.35422	
row2496	508.7912809	20.23040115	0.73337	-0.35278	
row2497	224.9993757	20.13355637	0.73405	-0.35184	
row2498	774.7404592	26.84402463	0.7345	0.35121	
row2499	528.273796	208.3752873	0.73605	0.34907	
row2500	724.671324	29.2120224	0.73629	0.34873	
row2501	590.9394257	45.60473913	0.7392	-0.3447	
row2502	270.2156266	171.9612523	0.73928	0.3446	
row2503	663.4183711	211.0703832	0.73969	-0.34403	
row2504	467.937742	261.0410696	0.73976	0.34393	
row2505	336.375703	157.5184999	0.73979	0.3439	
row2506	307.1584167	186.389503	0.74044	-0.34299	
row2507	467.9391267	229.2127022	0.74106	-0.34214	
row2508	856.6615614	210.2947461	0.74143	-0.34163	
row2509	855.4952268	222.2434669	0.74189	0.341	
row2510	1131.685604	207.5448022	0.74205	0.34077	
row2511	841.5886719	241.2021629	0.74239	-0.34031	
row2512	300.9529411	176.5591035	0.74279	-0.33975	
row2513	339.2538162	237.4939998	0.74444	-0.33748	
row2514	436.894923	28.61187565	0.74472	0.33709	
row2515	258.9082405	60.12650872	0.74478	-0.33701	
row2516	428.8373722	133.0414881	0.74488	-0.33687	
row2517	286.9973481	68.28009131	0.74576	0.33566	
row2518	452.8430681	18.04263983	0.74577	0.33565	
row2519	840.5740964	245.3527878	0.74686	0.33415	
row2520	467.9179699	192.8874612	0.74726	0.33359	
row2521	171.4993685	57.56540552	0.7473	0.33355	
row2522	255.2080207	251.1710728	0.74831	-0.33215	
row2523	387.1868439	247.9423301	0.74856	-0.33181	
row2524	425.2495271	193.7630298	0.74874	-0.33157	
row2525	802.5638366	260.0687162	0.74878	-0.3315	
row2526	243.179603	261.7090796	0.7489	0.33134	
row2527	838.605504	238.3003768	0.75036	-0.32934	
row2528	471.7977729	30.75227985	0.75058	-0.32904	
row2529	160.0250107	42.66495072	0.75189	-0.32724	
row2530	207.969087	241.9664969	0.75218	-0.32683	
row2531	151.0400905	247.0801548	0.75237	-0.32657	
row2532	513.0591284	187.0238005	0.75302	-0.32568	
row2533	633.4953246	223.1083218	0.75325	-0.32536	
row2534	141.4349991	149.7535122	0.7536	0.32489	
row2535	287.1880942	155.8193715	0.75421	0.32405	
row2536	585.0999366	208.323025	0.75508	-0.32286	
row2537	599.0170351	212.3929222	0.75536	-0.32248	
row2538	367.2335448	265.5866675	0.75608	0.32148	
row2539	377.8426395	156.7413671	0.7565	0.32092	
row2540	130.0571785	41.36529744	0.75672	0.32061	
row2541	538.8979463	25.35858451	0.75749	-0.31955	
row2542	367.2160056	173.099097	0.75763	-0.31937	
row2543	228.2050288	224.4880379	0.75766	0.31932	
row2544	116.0353589	22.94844438	0.75782	0.3191	
row2545	177.9401808	21.16171812	0.75877	-0.31781	
row2546	418.2142518	182.3367695	0.75989	0.31628	
row2547	309.1742363	152.8226126	0.76203	-0.31335	
row2548	248.0720079	35.71540384	0.76309	0.31191	
row2549	116.9237229	232.9835708	0.76362	-0.31117	
row2550	682.4024972	215.2693484	0.76418	-0.31042	
row2551	467.9537942	248.8955731	0.76439	0.31012	
row2552	537.888651	26.79815245	0.76445	0.31004	
row2553	818.5787885	254.807911	0.76472	-0.30967	
row2554	454.9269223	27.30113828	0.76502	-0.30927	
row2555	869.6120157	257.3247777	0.76514	-0.3091	
row2556	467.9071308	286.5496265	0.76516	0.30907	
row2557	239.1290908	93.10835016	0.76553	-0.30857	
row2558	381.2577746	278.685416	0.76592	0.30804	
row2559	426.0225242	35.10604823	0.76599	-0.30795	
row2560	521.2315495	179.4665634	0.76668	-0.30701	
row2561	847.5332175	234.3681917	0.76669	0.30699	
row2562	521.083122	207.4926773	0.76832	-0.30477	
row2563	616.80389	27.55919706	0.76833	-0.30476	
row2564	782.4775395	243.6199379	0.76861	0.30437	
row2565	535.8256599	25.88286215	0.76913	-0.30367	
row2566	359.8673289	152.4036837	0.76933	0.30339	
row2567	127.320193	264.3110054	0.76957	-0.30307	
row2568	895.5236698	233.7418169	0.76994	0.30256	
row2569	894.5570706	229.4760903	0.77068	-0.30156	
row2570	522.9716143	26.22047806	0.77078	0.30142	
row2571	439.0855074	21.10030765	0.77102	-0.3011	
