"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"510.839346259427/64.1690349868841",0.023774,0.011401,-0.025665,-0.023629,-0.0091701,0.015614,-0.015439,-0.019656,0.019301,-0.015601
"510.893333633844/57.3286066945888",0.0069494,0.0022118,0.03952,0.020393,-0.007855,-0.04077,-0.033814,0.0030267,-0.018768,0.00428
"511.285096429018/40.1722118826877",0.0062629,-0.03257,-0.005816,0.036163,-0.024395,-0.015217,0.0048267,-0.022216,0.0036473,-0.0042968
"511.327403177797/37.6689340440259",0.010927,0.00015976,-0.021019,0.049609,0.028523,0.020847,0.010712,-0.020465,-0.012437,0.0009652
"511.828917882489/37.1834781082224",0.0066541,0.0071993,-0.015721,0.058571,0.021713,0.015747,0.016317,-0.018784,0.0036361,-0.0096673
"512.66116977757/56.0421304164816",0.016147,-0.0049433,0.01769,0.019808,0.034752,-0.028987,-0.013231,-0.009926,-0.042703,-0.01085
"512.707940137188/55.7662529055246",0.0054265,0.003729,0.012864,0.027546,0.019326,-0.035786,-0.02971,-0.041454,-0.036329,-0.020875
"512.876210887188/77.4215850195979",0.028922,-0.015952,-0.023066,-0.0073814,-0.0011383,0.003003,-0.0090954,0.0077001,0.0018554,-0.0048876
"513.011778696479/107.535177038059",0.0087567,0.013797,0.044654,0.0052356,0.029352,-0.023204,-0.024515,-0.0012192,0.0083981,0.020455
"514.306823420528/38.1932996614498",0.021121,0.016695,-0.014383,0.028882,-0.01364,0.0020488,0.0043426,0.015759,-0.042229,-0.0045242
"515.356943434053/28.7983811796847",-0.00065219,-0.034688,0.022218,-0.0010695,-0.028269,-0.012257,0.030795,0.0055387,0.0091731,0.011392
"515.858250825631/42.5013853083568",0.029474,-0.0059028,-0.015099,-0.022362,-0.0093832,0.016054,0.013525,-0.0016869,0.00084585,-0.0029748
"516.36159224791/27.9060257787598",0.0049619,-0.041161,0.0059872,-0.0090461,-0.0033288,-0.014568,0.0076717,0.02215,-0.024209,-0.0035809
"516.744412778951/56.2277529267822",-0.0029124,-0.0078295,-0.027176,-0.019703,0.032054,-0.0080966,-0.013515,-0.052245,0.032017,0.0062655
"516.749014497806/62.3845823586091",0.025052,-0.010291,-0.0059892,-0.026952,-0.011183,-0.020565,-0.033959,-7.1528e-05,0.0075959,0.0011673
"516.771163730408/48.5171555673259",-0.0056628,-0.010915,0.04918,0.022072,-0.027337,0.0027835,-0.015134,-0.00040019,-0.019736,-0.0061928
"517.364288056894/35.4556647953405",-0.015061,-0.037614,-0.0074961,-0.0058625,-0.0073538,-0.0024087,0.0050394,0.029328,-0.0083665,0.004612
"517.797427143191/162.635539140768",0.0008269,-0.035878,0.012554,-0.00263,-0.0045277,0.027376,-0.033316,-0.016344,-0.020654,0.010343
"517.855794280423/33.5862244484453",-0.022243,-0.0057302,-0.00040397,0.032016,-0.016205,0.0061571,-0.010619,-0.0458,0.011919,0.001528
"518.352817212899/34.0044567537413",-0.0013725,0.0066881,-0.042621,0.037351,-0.0065665,0.028455,-0.0074774,-0.025725,-0.01353,0.0019952
"518.652096974314/56.0886916168741",0.02213,-0.012755,0.016594,0.034211,-0.018481,0.028933,-0.006619,-0.0010081,0.0061481,0.0023502
"518.742492704525/55.5043549680594",0.01163,-0.031779,-0.0072106,-0.04159,0.015909,0.0010778,0.0089816,0.0031531,0.010645,-0.0026965
"518.894819517271/61.8779919027402",0.02788,-0.0015148,0.012602,0.016757,-0.022466,-0.025531,-0.015844,0.0035213,0.00081253,-0.0072357
"520.333130016732/34.1025266550104",-0.0047686,-0.0056917,0.042504,-0.032533,-0.013385,-0.004841,-0.012327,0.038133,-0.022903,-0.00080735
"520.339454665495/42.0095207311502",-0.022385,0.028325,-0.011516,-0.015885,-7.5725e-05,0.013019,0.019818,0.015182,0.0072597,-0.014849
"520.422345827947/69.925219934799",-0.015433,0.021188,0.044291,-0.0093006,0.017289,0.010046,-0.0065728,-0.0054216,0.00092355,0.013058
"520.739442201865/56.009523998647",0.014708,0.0053827,0.0041749,-0.048051,-0.014575,-0.032617,0.022366,-0.022688,-0.0015418,0.00032083
"520.776139063031/63.0340165318652",-0.020758,0.010463,-0.0085136,-0.016863,-0.03465,0.037021,-0.0017892,0.020329,-0.0066703,-0.0037399
"520.825489672064/57.0299053187677",-0.022839,-0.0080528,-0.016711,-0.0017891,0.0093286,0.044042,-0.019504,0.022082,-0.0058054,0.007403
"520.833619589365/43.0964092804311",-0.02218,0.00040436,0.0087429,-0.036684,0.031458,0.018947,0.013851,-0.012435,-0.007891,0.0096657
"521.336360033269/36.3536942667243",-0.019894,-0.0063136,-0.034722,-0.013887,0.010997,-0.0063295,-0.0031939,0.039135,0.025067,0.0060753
"521.793394903954/38.5209696557435",0.018617,-0.0029582,0.038621,0.023936,-0.028057,-0.019261,0.0062381,0.0022227,0.0030101,0.012129
"522.293672324302/40.2129790176679",0.014445,-0.0058807,0.0048702,0.012343,0.0035129,-0.0077049,0.0067821,-0.017488,0.078525,0.0053239
"522.339259072303/28.5936150930846",-0.0090535,-0.018592,0.037155,0.027078,-0.015305,0.0022235,0.023677,0.020195,0.030342,0.0088531
"522.355209267836/39.9004086282237",-0.022329,0.029157,-0.010733,0.016476,0.0012314,0.0084183,0.015649,-0.01442,0.01522,-0.0073568
"522.6901606066/55.9235120621409",0.0063178,-0.0046496,0.031027,0.044011,0.0053437,-0.023257,-0.040581,0.0026206,-0.01027,0.009374
"522.775243145851/63.6761771600812",-0.025727,0.010866,-0.008282,-0.018378,-0.026653,0.00804,0.032498,0.0014511,0.0006362,0.0085697
"522.842554262046/32.6042262585386",-0.02296,-0.026805,-0.013484,-0.025102,-0.01574,-0.0029182,-0.0034332,-0.0012258,0.0028126,0.0054245
"522.95973119895/147.439613931102",0.017388,0.0093862,0.01108,0.017058,0.036676,-0.031025,0.031127,0.018748,-0.013237,-0.00039527
"523.841883008498/71.6826767795501",-0.0078901,-0.010423,0.027789,0.013009,0.0064752,0.030071,-0.04283,-0.026957,0.037184,0.0058292
"524.771301896338/58.7586508947459",-0.032747,-0.0016802,0.012728,0.0021641,0.0030832,0.0010856,0.0023357,-0.014474,0.0075936,-0.00067933
"524.827783033911/37.9587149434376",-0.013721,-0.015218,0.00058088,0.029709,0.027192,0.02048,0.014329,-0.023165,-0.047054,-0.0095849
"524.868263026056/57.8966534583575",-0.012091,0.02407,-0.020832,-0.018302,-0.023743,0.0040817,-0.037538,0.025461,-0.018741,0.014839
"524.985916143129/68.5394403428376",0.021886,-0.0094655,0.013248,0.037982,0.030026,0.017881,-0.0046326,-0.0026672,-0.0017182,7.2773e-05
"526.684772266755/56.4816210879802",0.011697,-0.018104,0.0055754,0.0060595,0.0047168,-0.043031,-0.033901,0.029056,-0.034694,1.6488e-06
"526.848661393334/70.1941872763193",0.030957,-0.0011328,-0.01551,-0.011926,0.0020655,0.001489,0.0047288,0.0028575,0.026956,-0.0025835
"528.680535009702/56.3790778572138",-0.0022096,-0.0054941,0.027293,0.052931,0.017102,-0.020154,-0.026312,0.016467,-0.00055486,0.0069678
"528.755471025505/50.4904657429086",0.011692,-0.0015132,0.019007,0.027115,0.033589,0.014407,0.043103,0.027828,-0.017855,0.0064974
"528.809369964056/137.982789550027",-0.033683,-0.0054686,0.0017038,0.0027554,-0.003277,0.0053334,0.0025784,-0.0041228,-0.0018812,-0.0087488
"528.827369856291/132.548958828471",0.029515,0.0095782,-0.01186,-0.0061188,-0.022546,0.012892,-0.0088381,-0.0097861,-0.013696,-0.011679
"528.829033753283/220.589418917603",0.012656,0.022868,-0.017841,-0.035655,-0.00053548,0.0077786,-0.036595,-0.019564,-0.020006,0.011072
"529.039517779974/63.4877043001037",0.0058687,0.019496,-0.0245,0.013044,-0.0060249,0.048352,0.017159,0.015442,0.036663,0.0071673
"530.58268165827/61.627965665107",0.016769,0.0056375,-0.047069,-0.023411,0.0042687,-0.011087,-0.015603,0.0097953,0.011002,0.00041336
"530.767981412661/57.6025638189153",-0.01824,0.00088744,-0.020343,-0.013047,0.034795,0.0046456,0.03087,0.036932,-0.016659,0.0081758
"530.852446558564/40.8812357772529",-0.02165,-0.033872,0.0062257,-0.0073472,-0.0098188,-0.0002469,0.011036,0.0043734,-0.010597,0.0019144
"531.275225907809/26.6449725119555",0.00071557,0.035439,0.015193,-0.013549,-0.037809,-0.0062736,0.018856,-0.0045651,0.0036221,0.01036
"531.355858657781/28.4532259774336",-0.020299,-0.029411,-0.0076076,0.022636,-0.0063027,-0.021909,-0.014778,-0.01127,0.0051672,-0.0005318
"531.855910939824/32.3208209957868",-0.0042047,-0.042198,0.0028108,0.0040079,-0.016629,0.022726,0.012036,-0.0058957,0.0039766,-0.0021468
"532.157237767293/29.0408579478401",-0.00038202,0.0096044,0.049622,0.00074373,0.015748,-0.0055036,-0.014451,0.041662,0.017091,-0.0029236
"532.382950391422/27.2540479159994",-0.0045505,0.0092354,0.0067352,-0.025999,0.0062216,-0.064281,-0.013511,-0.014171,0.025251,-0.010117
"532.613784662973/27.8028428233198",0.0062101,-0.033079,-0.0031892,0.0034054,-0.0061058,-0.021378,0.015358,-0.025632,-0.047421,0.011898
"532.701199466615/51.8596113021147",-0.017316,-0.012108,-0.028748,0.013434,-0.012717,0.0070414,0.020414,-0.04645,-0.02158,-0.0023856
"533.388124085429/26.8231285678244",-0.015496,-0.031759,-0.0075153,-0.0028759,-0.0028111,-0.030558,0.011456,0.033181,-0.00014298,0.0039726
"533.838013373627/36.6499697082747",0.017524,-0.018574,0.0025147,0.0027557,0.032271,-0.018994,0.024157,0.021044,0.039457,-0.0060207
"533.842996049715/39.2277888580592",-0.016709,0.029127,-0.021858,-0.025761,-0.013728,0.013144,0.0041475,0.012544,-0.017954,0.00012598
"534.392877378081/40.4409422384644",-0.014718,-0.018694,-0.0056637,-0.031846,-0.0077029,0.0027574,-0.0015691,0.039932,-0.044522,0.010509
"534.715609899515/56.5078256807793",-0.0025774,-0.029314,-0.0079332,0.029899,0.031151,0.036108,-0.0042991,0.0053766,-0.01025,-0.013488
"535.393815801981/28.6214311128972",-0.026724,-0.017013,-0.0021417,-0.013217,-0.0017212,0.031909,-0.016188,0.0065216,-0.0097799,0.0099837
"535.81800925616/38.0066179766372",0.011945,0.019671,0.020512,0.03946,0.034622,0.020302,0.0038569,-0.00020898,0.001691,0.0028659
"535.859629800393/79.7870413356692",0.024617,0.0056582,-0.035609,0.01128,-0.010617,-0.016694,-0.0098538,0.015763,0.0097921,0.00315
"536.320904829388/37.3687825200066",0.019268,-0.020366,0.017514,0.011924,0.015643,0.028231,-0.0017964,0.033144,0.024262,0.002839
"536.370950204146/40.9199023944923",-0.025648,0.027489,0.011359,0.00097357,-0.0093286,-0.0055769,0.012391,-0.0084021,0.0055408,-0.0071689
"536.395721151835/28.0265287578525",0.0010696,-0.032486,-0.016646,0.021801,-0.0092763,0.021456,0.0030505,0.035518,0.02897,-0.0082043
"536.771234863712/139.025676791429",-0.019935,-0.0078914,0.0072538,0.036069,-0.027082,-0.030149,-0.021053,0.008931,0.0080462,-0.012305
"536.804633468719/60.8089748940118",-0.020198,-0.0075622,0.027365,-0.019735,-0.010954,-0.029174,-0.027708,-0.02639,0.0012611,0.012185
"536.859664558295/80.850068937974",0.030951,-0.014334,-0.011364,-0.00037776,0.010115,0.010206,-0.0092031,-0.0040325,0.0025845,0.0073192
"536.894776658842/58.1381999425329",-0.016096,0.0044217,-0.047591,-0.015911,0.023172,-0.011812,-0.011868,0.0032886,0.0087251,-0.012693
"537.339079730613/48.0036098545243",-0.0078028,-0.040067,-0.010278,0.015187,-0.019187,0.0071014,0.020775,-0.0018555,0.0022038,0.0079077
"538.343264188578/45.617647301517",-0.015992,-0.035508,-0.0092061,-0.014236,0.0061426,-0.020497,0.008106,0.017181,-0.012671,0.010771
"538.799453722469/58.1434018267672",-0.010607,0.012952,-0.011738,-0.044218,0.0082022,0.034536,0.033454,-0.015467,0.012429,-0.012178
"539.021061345508/93.1264869680167",-0.0059161,0.020493,0.028723,0.0088093,-0.010132,-0.040701,-0.034976,0.015526,-0.023259,0.011563
"539.076701838988/86.190147993889",-0.02748,0.025049,0.012467,-0.0059635,0.0050317,-0.0020435,-0.0020405,0.0092224,-0.0029163,-0.0048722
"539.367068821165/32.5390413088411",-0.017087,-0.019357,-0.0055742,0.025066,-0.03931,-0.0038833,-0.014858,0.030713,-0.0022821,0.0012936
"539.86835455212/33.1408831435574",-0.011336,-0.030038,0.014782,-0.0042136,-0.011707,-0.03659,-0.019719,0.00091882,-0.032205,0.010079
"540.881409565921/117.960027694446",0.021238,0.0041368,-0.010886,-0.041307,0.022629,-0.0026264,-0.022813,-0.0046101,0.024902,0.0037226
"541.88202626547/68.5770528900527",0.015636,0.0017384,0.0023086,-0.011745,-0.0030807,0.037743,0.028426,0.049336,0.028647,0.010237
"541.94300590088/69.3603354085047",-0.02207,0.031075,-0.010965,0.0039644,0.00941,-0.010211,-0.0043786,0.021444,0.0089538,0.004518
"541.962788886857/282.056522115584",0.0088494,-0.010534,-0.013812,-0.018726,0.036978,-0.029176,0.034955,-0.01811,-0.036566,0.0043777
"541.962933782189/128.758041095157",0.02573,-0.023038,-0.016763,0.00047914,0.011665,-0.019028,0.013609,-0.0021662,-0.0075869,-0.007646
"541.963346045704/230.557307544659",0.0020994,-0.0081893,0.014428,-0.0028301,0.059473,-0.010516,0.038378,0.0074218,-0.0099293,-0.00991
"542.322187670571/44.8661586694994",-0.021132,0.028666,-0.012682,-0.026817,-0.00073251,-0.018468,-0.0045377,0.0018021,-0.0041588,0.0047185
"542.346094920963/31.8754701450121",0.0044264,-0.0040451,0.021501,0.0012352,0.027755,-0.044908,0.01608,0.051294,-0.0082344,-0.009091
"542.840245545885/58.9829268396114",-0.0011088,0.0071838,0.0044809,-0.04597,0.032534,-0.029363,-0.037819,-0.011624,0.0039999,0.0061735
"543.328683031256/41.3240485821172",-0.03028,0.020674,0.0033508,-0.0050465,0.00074123,-0.0043061,0.0010829,0.0055605,-0.003903,0.0013166
"543.80655021112/39.3873256225428",0.01802,0.0033602,0.038851,0.0279,-0.024606,-0.016973,0.00062697,-0.014367,0.0033421,0.0046766
"544.340380070364/41.6313650585338",-0.02658,0.025378,-0.0036699,0.0040856,0.01076,-0.015425,-0.0075744,0.012902,-0.0031831,0.0023031
"544.353169593984/29.5362237578123",-0.014921,-0.033877,-0.01906,0.00046158,-0.0046334,-0.0084029,0.017281,0.019092,-0.027232,0.0024436
"544.854532535336/30.8147241720438",0.0021499,-0.022153,-0.0077357,0.021603,-0.039826,-0.04022,-0.025811,-0.00012549,0.009715,0.00064821
"545.354869297068/29.7301006796843",-0.012715,-0.0058869,-0.01312,0.0080184,-0.047448,-0.0031085,-0.021711,-0.035726,0.033683,0.014956
"546.400397717155/28.2558275514766",-0.020297,-0.0070589,0.0010127,-0.047075,0.029148,0.010434,-0.00091309,-0.011753,-0.0011573,0.0063579
"546.836072503941/51.2522421852958",-0.012131,0.018068,0.012025,-0.034551,0.030217,0.034209,0.0068811,-0.023699,-0.0119,-0.0064339
"546.841235954397/35.5309686928828",0.0091789,-0.00079748,0.018763,-0.025893,-0.021968,-0.0446,-0.045063,-0.0063339,-0.0041114,0.0041521
"546.867022172636/69.013880721128",0.029727,-0.007854,-0.015194,-0.002266,0.0091187,0.014804,-0.0030123,0.023331,0.016366,0.0032524
"547.342808559616/37.236041984536",-0.014896,0.021574,0.026713,0.0053548,-0.0039408,0.0098288,0.050423,0.013276,-0.007641,0.002343
"547.370236896235/51.8099731914225",0.027309,0.012892,-0.013734,-0.0098522,-0.011334,0.018606,-0.011405,-0.021791,0.022202,0.00651
"550.689606101876/57.28203349495",-0.0041022,-0.032288,0.010252,-0.023787,0.013307,0.037937,0.00069174,0.017491,0.02385,0.0031501
"550.819694656101/249.711425924182",-0.031595,-0.004321,-0.010254,0.021148,-0.0060189,0.0036611,9.3079e-05,0.0092048,-0.0040431,-0.012673
"551.118174939249/99.06099122703",0.0068239,0.021605,0.016026,0.014759,-0.012313,0.049722,0.0076653,-0.036219,0.016487,0.005734
"552.769465559575/67.2429369807758",0.0046428,-0.023772,-0.032565,0.017799,-0.022595,-0.00031394,-0.013064,0.0072306,-0.048278,-0.001474
"552.861074454913/38.2292616052324",-0.026213,-0.015422,-0.02731,-0.012862,-0.016942,-0.0066838,0.00069662,-0.011461,0.0061034,-0.0026481
"552.867068383888/35.9366013422115",-0.024827,-0.025805,-0.012645,-0.0049958,-0.00051714,-0.0018456,0.012066,0.01689,-0.023144,0.0074442
"553.313922066479/49.3175976035402",0.0148,-0.037758,0.0035529,-0.0040194,0.0078439,-0.018238,-0.01995,0.0092437,-0.01249,0.012924
"553.367998672519/29.511410590899",-0.023152,-0.019902,-0.020775,-0.0032419,-0.010445,0.026788,-0.015177,0.021728,-0.012136,0.009855
"553.867892923209/30.3434815393023",-0.0070047,-0.025164,-0.031397,0.01143,-0.019459,-0.021219,0.03885,0.015525,0.0061247,-0.0002014
"554.315900977142/53.5826494699457",0.0021297,-0.043175,-0.0068502,0.021957,-0.011881,1.166e-05,-0.0056098,-0.0003904,0.0064814,0.003587
"554.417571104244/69.3866726162159",-0.022978,0.022066,0.020659,0.028272,0.012392,-0.0071057,0.012981,0.0030749,-0.00083646,-4.5662e-05
"554.776760270961/58.8061303412308",-0.017238,-0.014935,0.017891,-0.036433,-0.0064392,0.035731,0.016963,-0.017431,0.0099014,0.012724
"554.860893606736/58.8385415584381",0.019072,-0.0096146,-0.0027817,0.0024288,-0.040375,0.017066,-0.018308,-0.038476,0.020231,-0.0012495
"554.973231821996/64.787178956184",0.031352,0.0089278,-0.015662,-0.016461,0.0012177,0.00087185,-0.0019812,0.0048623,0.0041905,-0.0035283
"555.352304988109/36.5653008154873",-0.0026742,0.010827,-0.031755,-0.0073858,-0.028731,-0.025621,-0.01541,0.034904,0.043964,0.00050334
"555.856671637433/38.3288126415316",0.0050445,0.0031973,-0.048376,-0.021284,-0.015247,-0.0099739,-0.013399,0.00044229,-0.043252,-0.015174
"556.858633949024/68.1403337627233",0.0048446,-0.016053,0.027905,0.05273,-0.022062,-0.014765,-0.0031907,0.00024031,-0.00446,0.00056447
"557.283798475504/159.996152567702",-0.017831,-0.0095557,0.041254,0.018023,-0.014565,0.018447,0.016872,-0.016049,0.015547,-0.0012137
"557.827953040257/44.2862526691703",0.015456,0.0052778,-0.019078,0.013878,-0.0059559,0.044272,-0.018157,-0.023801,-0.042587,-0.00098786
"558.989466392527/86.990003772906",-0.0016977,0.0034071,-0.023178,0.017665,-0.0031318,-0.039167,-0.027232,-0.04608,0.037706,-0.0035541
"558.996646694619/63.0110710372249",-0.029924,0.0052655,-0.022697,-0.020199,0.0069114,-0.0020981,-0.0027482,0.0011879,0.001437,-0.0047879
"559.383301814126/29.2423639848187",0.00069773,-0.039822,0.0032582,-0.0080654,-0.0097246,-0.012687,0.011784,0.038142,-0.0047974,0.014077
"559.626514936894/28.3303814188918",-0.01172,0.0018038,0.040474,-0.032571,-0.0033295,-0.014079,0.02648,0.015087,-0.029785,-0.0055881
"559.989193463018/62.7140200691255",-0.03171,0.012375,-0.0034421,-0.0035769,0.017437,-0.0041255,-0.00085938,-0.0029187,0.00059388,0.0080316
"560.387692957434/28.7651309678201",-0.0052319,-0.027829,-0.015768,-0.0086948,-0.020731,-0.010838,0.017897,0.054998,0.0051718,-0.00065909
"560.991615894295/62.700840921241",-0.030494,0.0033267,-0.01856,-0.022121,0.0059158,-0.0011942,-0.003891,-0.0061363,0.0044663,-0.0064306
"561.391232726725/28.8026494929186",-0.010866,-0.038808,0.0042929,-0.019571,-0.012016,-0.0030303,0.011892,0.024626,-0.002605,-0.0014356
"561.880530481021/44.8218159355602",0.01048,0.002501,0.038399,0.00029695,0.0078758,0.039256,0.017347,0.033166,0.027402,-0.0018771
"561.880550230634/38.4319683394899",0.011759,0.0029445,0.037945,0.00023046,0.0049695,0.037999,0.017338,0.0325,0.02918,-0.0060774
"562.375874711722/67.821259423737",-0.032874,-0.0053394,0.010483,0.0098169,0.0033634,-0.0041337,-0.0062119,-0.004387,-0.0015233,-0.0082029
"562.383081748893/32.6024368295401",-0.01129,0.0010776,-0.042021,-0.0011551,0.0029754,0.044775,0.011628,-0.023607,-0.016259,0.0034046
"562.393811827309/29.3059820554411",-0.017853,-0.035635,-0.0032711,-0.011888,-0.007738,0.00237,-0.0039151,0.024897,-0.012575,-0.0043201
"562.825483377085/61.9014518940208",0.020355,-0.0053209,-0.023495,-0.029041,0.036288,0.011358,-0.019379,-0.007184,0.0040225,-0.0037573
"562.986457748477/62.0916512329442",-0.032175,0.009192,-0.010103,-0.0034262,0.0088533,-0.0048098,-0.010196,0.0093392,0.00078826,0.012169
"563.94489270935/89.1852048757076",0.029615,-0.0021571,0.020293,0.0048193,0.0089086,-0.023854,0.0010785,-0.014858,-0.003768,0.0092387
"564.353061655351/37.1862176321627",0.022142,0.014462,0.012203,0.010637,0.018109,-0.041866,0.020316,-0.010061,0.0076883,0.0031276
"564.360365402594/33.7085220832792",-0.0031147,0.0019603,0.040828,0.0022541,-0.032355,0.035966,-0.0095259,-0.033025,0.0096917,-0.005503
"564.673572330135/55.6683548257175",0.020206,-0.028332,0.012853,0.011294,-0.0070268,0.03022,0.019306,-0.0061781,0.00038521,-0.0040379
"564.822949477516/68.8892128914688",0.032934,0.0069778,0.00023471,-0.0094036,0.0050969,-0.0059559,-0.011159,0.0024569,0.0016576,-0.0024308
"564.983368484664/64.665388432568",-0.0057962,0.026315,-0.0075008,0.047818,0.015177,-0.0083578,0.0014148,-0.031972,-0.0090782,0.014403
"565.816766027375/38.5523986029012",0.00089344,-0.026115,0.011396,0.0052858,-0.052056,-0.022247,-0.0045853,-0.020685,-0.001498,0.0005372
"566.176387945819/143.199239169746",0.0092501,0.0070168,-0.012448,0.015249,-0.0089307,0.043875,-0.056809,0.012703,0.009894,-0.0011063
"566.364392466746/27.9837792122271",0.013693,-0.023111,0.033853,-0.024754,0.019471,0.018998,-0.0013185,-0.016425,-0.014483,-0.0014642
"566.671992211861/55.8997496610697",0.010917,0.0033837,-0.0091308,-0.025479,-0.0014102,5.0849e-05,0.015864,-0.063382,-0.039985,-0.0016504
