"","DW_20180105_014","DW_20180105_038","DW_20180105_062","DW_20180105_098","DW_20180105_122","DW_20180105_020","DW_20180105_044","DW_20180105_068","DW_20180105_104","DW_20180105_128"
"Label","n2","n2","n2","n2","n2","swip10","swip10","swip10","swip10","swip10"
"483.139394782143/158.092513051752","2924.15625","59885","1462.078125","1462.078125","731.0390625","70001","23393.25","11696.625","5848.3125","5848.3125"
"483.296271474177/165.43148527456","760133.3333","588517","610280.6667","535987.6667","374584.6667","603900.6667","488376","811298.6667","586469.3333","743658.6667"
"483.299938140573/188.913411905278","665696.3333","299265","278059","194219.6667","250487.6667","430371","290923.3333","497141","332793.6667","675497.6667"
"483.9441708027/66.4446369514031","280929.5","185116.6667","395043.6667","53934","731.0390625","271064","119165.3333","453137.6667","245714","252090.6667"
"483.945514124594/161.258605092018","824791.6667","143723","327949.6667","244413.3333","731.0390625","714399","275026","572241.6667","202179.6667","286764.3333"
"483.945565973298/19.6404654070895","248164","65324.33333","68802.66667","32607","731.0390625","114363.6667","60229.33333","224319.3333","59843.33333","59153"
"483.946984425632/75.5693944986099","310129","161486.6667","354699","131643.6667","731.0390625","212282","132500","420964.3333","168968.6667","240175"
"484.803839790738/21.1568817274249","2924.15625","1462.078125","3661527.333","1462.078125","731.0390625","46786.5","23393.25","11696.625","5848.3125","7529604"
"485.252501909061/245.59676475945","2924.15625","109801.6667","442613","401148.3333","71649","423488","7979670.5","368855.3333","306816","739131.3333"
"485.312731143497/218.019974559998","29980256.67","23710345.33","26810060.67","24920918.67","14387258.67","31493309","19683560.33","33881667.33","20088375.33","23311050"
"486.256714828487/194.223536195353","499353.6667","417531.3333","772228.3333","797905.3333","1035350.333","796814","340850.3333","684193","725329","884405.5"
"486.315669052538/218.031797256021","9982079.333","12277379.33","8746437.333","10384728.67","8352811.333","12688732","10079899","9555707.333","10912369.67","8859436.333"
"486.759207783653/193.39167500108","415488","397377.5","385677","548323.6667","292585.6667","409281","213281","11696.625","5848.3125","231526"
"487.027368627405/37.4173602959843","5800751","3292811.333","16308993","6334757.667","7601440.667","4079824","12375017.5","13990637","21670057.33","20666932.67"
"487.037440599888/29.2362562104123","22440725.33","15486739.33","91910234.33","32207143.67","21853622.67","15124883","38302104.33","71575482","79572587","78345267"
"487.318819271208/214.345351957874","1282077.667","1668395.333","665521.6667","1266147.333","594463","1687960.667","1502622.5","1094346.667","1149320.333","760175.6667"
"488.413420146262/30.626931487987","1288554","520529","157109","228419","418951.6667","778071","23393.25","478413","3481695.5","3710151.667"
"488.894632941494/202.937149517286","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","553805.3333","11696.625","5848.3125","5848.3125"
"489.253639312742/296.798311495653","1736839.667","1462.078125","1462.078125","1462.078125","731.0390625","1390328.667","23393.25","11696.625","5848.3125","5848.3125"
"489.808295621099/26.5883689075854","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","3187622","23393.25","4307052","5848.3125","5848.3125"
"489.882445434274/22.32510641434","2924.15625","2795953","2254131","1329876.5","731.0390625","1536792","23393.25","11696.625","491252","5848.3125"
"490.276951144136/192.863016814933","2924.15625","488009.5","1462.078125","1462.078125","731.0390625","46786.5","23393.25","11696.625","1175818.333","5848.3125"
"490.803190840142/25.0009320528581","2924.15625","3290042","12036507.67","1462.078125","731.0390625","15217807.5","20915636.33","6750787.333","30965095.5","5848.3125"
"490.836718518149/28.9199778241735","11253040","8385504","15644938.33","9145736.667","6878444.333","9284287","26691368","14285926.67","5848.3125","37292703.67"
"490.892314702265/198.384700457812","2924.15625","382167.5","304375","300092","289817.5","358738.5","310894","299164.3333","5848.3125","5848.3125"
"491.28413884748/189.163165323785","597595.3333","664766.3333","618450.6667","293548.6667","532564.5","534614","629565.3333","240017.6667","803910.3333","482567.6667"
"491.792600925187/28.7933778999188","2924.15625","1462.078125","1462.078125","1744859","731.0390625","5006699.5","6524976.5","11696.625","5848.3125","5848.3125"
"491.839381400246/31.7094649476306","2072009.667","1704295","1281201","1469327.667","2056671.667","1742322.333","23393.25","4501738.5","5848.3125","5848.3125"
"492.182058321342/179.35152228261","552009","436930.3333","244474.6667","219308.3333","1739401","381003.6667","577064","240841.3333","1666757.667","770065.6667"
"492.272933124515/203.009426037566","332639","630119","144194.3333","304071","393076.5","209639.6667","2849539.667","200799.5","209436.3333","313427"
"492.800974210093/24.5537805146029","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","3190716","4965522","6394603"
"492.80978046411/188.040695230984","2924.15625","1462.078125","1462.078125","628632.5","731.0390625","46786.5","23393.25","882036.5","5848.3125","5848.3125"
"492.962481364483/43.6664480823302","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","379824","5848.3125","892327.5"
"492.981591950837/25.4055365122321","1252309.333","903628.6667","4143874.667","745060.6667","1313482.667","997488","3105614.667","1947249","1188727","2075277"
"493.338636455459/239.843851690018","2924.15625","1462.078125","1462.078125","1462.078125","592005.5","46786.5","23393.25","2099882.5","5848.3125","5848.3125"
"494.772520421383/23.6887016281241","2924.15625","1365418.5","1462.078125","1462.078125","731.0390625","4739060","23393.25","11696.625","6868284.5","5848.3125"
"494.802047305804/31.7268163106482","823871","2022126","9536115.333","1153039.333","1738988.333","5079063.667","9782618.5","9900960.5","15454811.5","29756713.67"
"495.279371607594/105.108629262095","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","246205","23393.25","11696.625","5848.3125","5848.3125"
"495.282330903338/198.42397344118","382104","481942.6667","1462.078125","282377.5","731.0390625","369093.6667","23393.25","402271.6667","5848.3125","5848.3125"
"495.300067222186/259.046841200091","572215.6667","197087.5","288593","244387","731.0390625","455524.3333","998680","166725","269127.5","5848.3125"
"496.31920497332/205.554577312133","144799.5","1462.078125","1462.078125","1462.078125","731.0390625","209875.6667","23393.25","11696.625","5848.3125","5848.3125"
"496.806345145057/154.093037705035","4587897.667","5288094","4011578","3468610","5372535.667","3498773.333","2609046","3989284.333","4224218","3275551.667"
"496.972735580254/254.65072597942","2924.15625","567736.3333","1462.078125","1462.078125","731.0390625","187657","23393.25","11696.625","5848.3125","5848.3125"
"497.16758777741/47.5971893701881","221300.6667","554019","1462.078125","534318.6667","459694","335674.3333","916267","516357","397372","525775"
"497.298431245393/237.076594459712","2924.15625","1462.078125","1462.078125","453586","731.0390625","314081","6404877.5","11696.625","591593.5","437435.5"
"497.316337037881/195.525378276547","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","870894.5","122645.5","11696.625","5848.3125","243776"
"497.806357097007/26.098665876759","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","3436860","11696.625","5848.3125","5848.3125"
"498.264213602635/193.95788477771","2429336.667","3537480","2544555.667","3124324.333","2920584.667","1578616","1632302","1700104","1777518.333","1766113"
"498.837809398545/27.9913984945868","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","2974933.5","506848","2508701","2028407.333"
"498.967892103588/26.0472484117962","1270204","1462.078125","724287","979015.6667","1238600.667","338499","881284","1721190.667","570004.5","517316.6667"
"499.150392256572/168.923321035886","719116.6667","1340856.333","369113","551828.6667","754584.3333","943122","618429.3333","460682.3333","528092.6667","525689.3333"
"499.310557337265/158.324545549487","2924.15625","781950.5","1462.078125","1462.078125","120927","337570","23393.25","11696.625","5848.3125","5848.3125"
"499.312013627462/25.6466776900495","2924.15625","1462.078125","1462.078125","1462.078125","1447301.333","3433417","23393.25","11696.625","5848.3125","5848.3125"
"499.927858264695/26.9348956416845","6550652","8846558.667","3924529.667","3348951","1797040","1058948","2892680.5","985222.6667","1116415","627394.3333"
"500.149974603242/169.867168921811","50158.66667","47299.66667","30065","124981","47648.66667","45348.5","23393.25","27278","142046.5","21948"
"500.279089888349/203.015739569138","689883.6667","1503852","744982.3333","670861.3333","506399.3333","434325.6667","542937.6667","475664.3333","390367.6667","469762"
"500.777962278617/30.2192897532196","2924.15625","1462.078125","280246.5","1462.078125","731.0390625","46786.5","23393.25","1140865","1530241","1946139.5"
"500.800563513556/23.5419301611366","2924.15625","1462.078125","9401741","1462.078125","731.0390625","46786.5","8911767","11696.625","284853","13188238.67"
"500.811073661853/21.9842160023356","2924.15625","1462.078125","1816774.5","1462.078125","731.0390625","46786.5","2818536","1723889","4114164.5","5938248"
"500.98917483192/26.780900838787","7172823.333","4144569","4357061.333","5746176","6789416.333","1853826","2240502","1302270.667","3947749","2286935.333"
"501.800402596787/29.5935699585262","3120619.5","3166110.5","1995124.333","2167480","2048693.5","4900216.5","23393.25","4443885.5","5848.3125","10116410"
"501.936358431758/53.464544707773","360165.6667","766593","239352.5","372681.6667","301977","541953.3333","10367471.67","241791","443554","195866"
"502.294147036268/213.106189170234","233785.6667","532318","315586.6667","393994.6667","402615.3333","221578.6667","315525.6667","250902.3333","240162.3333","235319"
"503.780894723292/25.4551106525214","2924.15625","1462.078125","3115134.667","1462.078125","731.0390625","46786.5","5452664.5","11696.625","4959914.5","5848.3125"
"503.853663265698/27.5450801320671","734560","1462.078125","1782662.5","1462.078125","731.0390625","46786.5","23393.25","3742553","5848.3125","5848.3125"
"503.925031626441/42.1399600530049","1374299.333","1892510.333","1411703","1276741.333","1396057.667","1543861.667","2918359","1502867.333","1554751.333","1774718.333"
"504.273457428845/211.509248254268","692259.3333","1360924.333","444198","867707.3333","387785","688042.3333","514840.5","367856","387923.6667","316886"
"504.283404005119/225.215903160178","172070.5","1462.078125","1462.078125","221218","731.0390625","419504","23393.25","11696.625","5848.3125","5848.3125"
"504.753332215323/24.902772827288","2924.15625","1548598","4595694.5","1462.078125","731.0390625","46786.5","23393.25","7665951.5","5848.3125","6926855"
"505.027307352848/187.461044348517","2924.15625","59200.66667","1462.078125","1462.078125","731.0390625","77993","183722","11696.625","82232","5848.3125"
"505.834725293468/28.6868733992975","2015166","4561013.333","8947375.333","2426295","2127953","8177104.667","52506146.33","6268500.333","6944008.667","16384713"
"505.989440959528/44.7262156161605","292286.3333","646846","1729102.333","392863.6667","240394.5","2648613.333","2693316.5","1074562.667","1154574","1447447"
"506.243053979878/296.42795933281","2924.15625","137556.5","226026.6667","1462.078125","731.0390625","157246","1774078","292567.6667","5848.3125","5848.3125"
"506.288892208155/213.878953342389","3727071.333","8770475","3604321.667","6595890.333","3005357","7458268.667","3489777.333","4585898.333","3478178","1655047.667"
"506.819706656828/23.3884100210075","3991384.667","4376014.667","8402110.5","3432766.667","8581366.333","10579153.5","15849418.5","3548100","10303313.5","12181125.67"
"506.989765314558/129.50327610635","45483.33333","74492.66667","592284.5","60605.33333","51737","117495","265174","63675","125571.3333","198114.3333"
"507.176740840004/252.770174713582","2924.15625","1462.078125","450654","383207","246287.3333","46786.5","23393.25","266657.6667","5848.3125","501683.3333"
"508.121530324415/232.19614979574","881306.3333","944313.3333","165014.3333","635037.5","442446.3333","775318","23393.25","360936.6667","753137.6667","424944.3333"
"508.79128086864/20.2304011499792","1554968","1238734","1462.078125","1462.078125","731.0390625","19426596.5","23393.25","11696.625","5848.3125","5848.3125"
"509.010099719925/35.1486341491642","3976900.667","3939588","20678269.67","4759639.333","3301580","4503117.333","34297195.67","14912628","19315801","25642520.67"
"509.019339023955/34.2007404263459","23577869.67","17344030","79709839","32330304","16492877.67","14551536","43289595","55636892","45828137","84276111.33"
"509.11802186787/231.919287146175","384305.3333","609674.3333","44692.5","279244.5","285044.5","407173.6667","23393.25","159832.5","353404.3333","118389"
"510.283801186293/174.235526935933","313196","391196.3333","372876.6667","439859.6667","287398.6667","128537","121385.5","73225","112437","104055.3333"
"510.817934816156/26.1278618722723","2924.15625","1462.078125","20366579.67","1462.078125","9059827.5","46786.5","24491084.5","11696.625","35207690.67","49653591"
"510.881368324285/25.375174124205","19928137.33","24795667.67","1462.078125","21116613","25887469.33","46283031","23393.25","11696.625","5848.3125","5848.3125"
