"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"481.299335012303/165.782199845283",0.01856,-0.0050843,0.017903,0.006995,0.032716,-0.023719,0.020352,-0.021129,-0.015135,0.0031115
"481.748809684319/199.118787582096",0.00039999,0.007059,0.0088626,-0.030235,0.030548,0.040414,0.016728,-0.0065909,0.015265,0.010411
"481.784284144354/23.305936939388",0.013772,-0.015025,0.027758,-0.0097523,0.016058,-0.0091526,0.0075952,-0.030353,0.029211,0.0041095
"481.943266214489/45.4855741728909",-0.0090466,-0.021364,-0.012751,-0.025222,0.00053744,0.016495,-0.041204,-4.1715e-05,-0.010759,0.0074054
"482.783431021419/24.9637784782565",0.0047435,-0.0026222,0.018346,-0.035654,-0.031904,-0.014903,0.020345,0.0274,-0.0053276,-0.0037506
"482.804768860369/25.337074822216",0.01397,-0.019516,0.013719,0.01048,0.035379,0.0022512,-0.0064705,-0.03171,0.017984,0.0010544
"483.139394782143/158.092513051752",-0.013654,-0.0030711,-0.015142,-0.0077841,-0.022249,0.021559,-0.006594,-0.031388,-0.044319,0.0023336
"483.296271474177/165.43148527456",0.006756,-0.010805,0.017308,-0.015622,-0.013556,0.035248,-0.016068,0.027182,0.033836,0.0033376
"483.299938140573/188.913411905278",0.0088883,-0.014457,0.0098034,0.017586,-0.010497,0.02763,-0.0081431,0.050297,0.015049,0.0089463
"483.9441708027/66.4446369514031",0.014463,-0.020851,0.013076,-0.02581,-0.0082928,0.025599,-0.026023,0.0069129,0.016733,-0.0034199
"483.945514124594/161.258605092018",0.0031477,-0.025522,0.007911,-0.022591,-0.0044949,0.019083,-0.015495,0.0088205,0.043175,0.0064964
"483.945565973298/19.6404654070895",0.021931,-0.002438,-0.0036596,-0.019751,-0.01588,0.021876,-0.019237,0.017282,0.037587,0.0019044
"483.946984425632/75.5693944986099",0.016078,-0.01376,0.0082213,-0.028706,-0.012253,0.026959,-0.021223,0.0046861,0.031382,0.0026311
"484.803839790738/21.1568817274249",0.017065,0.0073192,0.020395,0.0069345,0.017185,0.046528,0.004342,-0.0048333,0.0057227,0.0022806
"485.252501909061/245.59676475945",0.026648,-0.015201,0.0010212,-0.0029704,0.018711,-0.011284,0.024547,-0.024938,0.0060552,0.00026738
"485.312731143497/218.019974559998",-0.025864,-0.019188,0.013682,-0.020915,-0.0095141,0.012984,0.0020444,0.0084692,0.019563,0.00056265
"486.256714828487/194.223536195353",-0.002669,0.012354,0.027489,0.019587,0.036987,-0.0050962,0.023999,0.01189,0.011152,0.0052456
"486.315669052538/218.031797256021",-0.032755,-0.018767,0.0027813,-0.00048767,-0.0075051,-0.0057317,-0.0027409,-0.010139,-0.0047453,0.0093413
"486.759207783653/193.39167500108",-0.0097999,0.0046443,-0.027398,0.012874,0.024347,0.034818,0.016971,-0.012002,0.019165,-0.0085108
"487.027368627405/37.4173602959843",0.0257,0.0072117,0.031027,0.007331,0.0051044,-0.010617,-0.010553,0.012706,0.010526,0.002202
"487.037440599888/29.2362562104123",0.022918,0.0044691,0.036213,-0.0083983,0.0010181,-0.0035561,-0.014566,0.0036662,0.011132,0.0064194
"487.318819271208/214.345351957874",-0.016018,-0.028183,-0.018541,-0.012365,-0.013049,-0.0024617,-0.017268,-0.020868,0.0098125,-0.0092515
"488.413420146262/30.626931487987",-0.013729,0.0043309,0.035746,0.025157,-0.011389,0.011116,-0.022452,0.0071148,-0.0051301,0.0083006
"488.894632941494/202.937149517286",0.022899,-0.015819,-0.032908,0.00083096,0.0032864,-0.012821,0.0065381,-0.00091299,0.0064379,0.00092146
"489.253639312742/296.798311495653",-0.023286,-0.020638,-0.0042337,0.0073574,0.0073337,0.011507,-0.013519,0.03187,0.023186,0.0011535
"489.808295621099/26.5883689075854",-0.010686,-0.025071,0.019815,-0.024691,-0.0066052,-0.010537,0.025668,0.020004,-0.0062349,0.0091569
"489.882445434274/22.32510641434",-0.014917,-0.0024191,0.0050722,-0.023234,0.023776,0.0083606,-0.016654,-0.050138,-0.012519,-0.00066499
"490.276951144136/192.863016814933",-0.0017091,0.0004913,0.0046894,0.004433,-0.014795,-0.014671,-0.043721,-0.031089,-0.039691,0.0039056
"490.803190840142/25.0009320528581",0.0087465,-0.02499,0.0030225,-0.031574,0.012708,-0.011252,-0.016666,-0.0086202,-0.034426,-0.0060855
"490.836718518149/28.9199778241735",-0.0014943,-0.0018416,-0.016148,-0.0084344,-0.0048472,0.037741,0.044893,0.013042,0.017272,0.0041256
"490.892314702265/198.384700457812",-0.0031125,-9.8858e-05,-0.019226,-0.03437,0.019649,-0.0068127,0.03882,-0.01406,-0.020284,-0.0030122
"491.28413884748/189.163165323785",0.0042464,-0.0027912,-0.017456,0.027551,0.032169,0.015361,-0.036872,-0.0014116,-0.018683,-0.0033402
"491.792600925187/28.7933778999188",-0.0032423,-0.024872,-0.017635,-0.0024501,0.018662,-0.017345,0.022063,-0.025368,0.028908,0.0029885
"491.839381400246/31.7094649476306",-0.026845,0.010863,-0.0022132,-0.032603,0.0012277,0.0064071,0.017775,0.020735,-0.0033406,-0.0054714
"492.182058321342/179.35152228261",0.0071826,0.0079276,-0.0029928,0.049298,0.013104,-0.015836,-0.018576,0.0159,-0.023962,-0.0088352
"492.272933124515/203.009426037566",0.018086,0.0046446,-0.040959,0.014782,-0.0065013,0.0035228,0.0031902,-0.0092166,-0.00066018,-0.0048642
"492.800974210093/24.5537805146029",0.015897,-0.0031129,0.037404,0.010521,-0.027943,-0.0096067,-0.0078204,0.0023731,-0.0047889,0.0047129
"492.80978046411/188.040695230984",-0.0027851,0.0080525,0.012726,-0.034194,-0.025046,-0.023568,0.025751,-0.0096714,0.030074,0.0032632
"492.962481364483/43.6664480823302",0.01426,-0.0023709,0.028776,0.0077241,-0.033073,0.018146,0.025095,0.010192,0.0058023,0.0032972
"492.981591950837/25.4055365122321",0.027085,-4.7599e-05,0.0023201,-0.012495,0.023111,0.021289,0.0059055,0.033224,-0.0023512,0.0022994
"493.338636455459/239.843851690018",0.00015719,0.011695,0.010871,-0.013613,-0.01622,-0.025235,0.033958,0.038729,-0.022595,0.0020688
"494.772520421383/23.6887016281241",-0.014684,-0.02147,0.010027,0.0061556,0.0046774,-0.012338,-0.027261,-0.02634,-0.034722,-0.010163
"494.802047305804/31.7268163106482",0.02407,-0.017152,0.029924,0.0055508,0.0037373,0.0047058,0.0024993,-0.003999,-0.016863,0.0040876
"495.279371607594/105.108629262095",-0.019211,-0.031067,0.0079816,0.0030849,0.023605,0.00099869,0.013821,-0.00098641,-0.0029644,-0.0028576
"495.282330903338/198.42397344118",-0.02724,-0.0087213,-0.004016,-0.025736,-0.030229,0.0045155,0.003151,-0.0010828,0.0145,-0.00019808
"495.300067222186/259.046841200091",-0.001629,-0.019472,-0.020262,-0.031076,0.013366,-0.0063675,-0.031908,-0.0034327,0.023972,0.0031881
"496.31920497332/205.554577312133",-0.022956,-0.019352,-0.0049862,0.0074646,0.0059869,0.011945,-0.015096,0.033351,0.024422,0.0011459
"496.806345145057/154.093037705035",-0.029812,0.018299,0.00090431,0.0013994,-0.0061768,0.0023798,-0.010516,0.012444,-0.026652,0.0037905
"496.972735580254/254.65072597942",-0.018601,-0.01239,-0.011642,-0.0062975,-0.013463,0.020369,-0.0018961,-0.029512,-0.042153,0.0035771
"497.16758777741/47.5971893701881",-0.00031716,-0.0086978,-0.010785,0.028479,-0.040263,-0.030528,0.018472,-0.012339,0.00039363,-0.0045962
"497.298431245393/237.076594459712",0.016425,-0.020457,-0.0045818,0.022367,0.0063617,-0.020552,0.001149,-0.034541,0.026627,-0.0099077
"497.316337037881/195.525378276547",0.0053677,-0.033887,-0.00049886,0.023825,0.011822,0.012556,0.022852,-0.0063236,0.007582,0.0016337
"497.806357097007/26.098665876759",0.022899,-0.015819,-0.032908,0.00083096,0.0032864,-0.012821,0.0065381,-0.00091299,0.0064379,0.00092146
"498.264213602635/193.95788477771",-0.021071,0.029954,-0.016061,-0.0023327,-0.001121,0.011999,-0.0010132,-0.016132,-0.0060116,0.0032968
"498.837809398545/27.9913984945868",0.029641,-0.013107,0.011632,0.015116,-0.019969,-0.016898,-0.0070841,-0.0021679,-5.9398e-05,-0.0037257
"498.967892103588/26.0472484117962",0.010924,0.0078615,0.010037,0.00034931,0.016109,-0.023548,0.010992,0.041004,0.04286,-0.0036809
"499.150392256572/168.923321035886",-0.022526,-0.010183,-0.027414,0.020068,-0.0027109,0.011465,0.0020569,-0.0085904,-0.028068,0.003189
"499.310557337265/158.324545549487",-0.022877,-0.0065147,-0.011683,0.0076967,0.0015193,0.0078198,0.014297,-0.013295,-0.050542,0.0037156
"499.312013627462/25.6466776900495",-0.019568,-0.010523,0.0017523,0.019568,0.030134,-0.012646,0.029041,0.015861,-0.02151,-0.0044734
"499.927858264695/26.9348956416845",-0.013869,0.014202,-0.034628,-0.017034,-0.002127,0.018154,-0.022443,-0.0067128,0.0023527,0.0055694
"500.149974603242/169.867168921811",0.0023164,0.033902,0.018092,0.015284,0.012574,0.010444,-0.018272,-0.0060759,0.012616,0.0052453
"500.279089888349/203.015739569138",-0.0058339,0.01518,-0.029583,-0.01696,-0.0058866,0.035738,-0.009647,-0.019567,-0.013735,0.00080942
"500.777962278617/30.2192897532196",0.02017,0.0021552,0.040045,-0.0032645,-0.0087197,0.0047297,-0.011903,0.0035596,-0.006395,-0.007324
"500.800563513556/23.5419301611366",0.031978,-0.003741,0.0033498,0.009792,0.019392,0.023017,-0.006817,-0.0090053,0.0047776,0.00012847
"500.811073661853/21.9842160023356",0.033623,-0.005795,0.019637,-0.004251,-0.00078024,0.000706,-0.0099094,0.0019336,-0.0027207,0.0075185
"500.98917483192/26.780900838787",-0.017969,0.028689,-0.015551,0.015307,0.012414,0.0011552,-0.021557,-0.0017359,0.01072,0.0013298
"501.800402596787/29.5935699585262",-0.020684,0.0073637,0.014016,-0.0043128,-0.0089685,0.037997,0.029953,0.011066,0.0058632,0.0015876
"501.936358431758/53.464544707773",0.014081,-0.017854,-0.038694,0.0042547,0.0082609,-0.010956,-0.0031055,-0.013195,-0.0033427,-0.00034059
"502.294147036268/213.106189170234",0.011762,0.028889,-0.02797,0.00026442,0.0018967,0.0084521,0.0047464,-0.021699,-0.011014,0.0012401
"503.780894723292/25.4551106525214",0.024869,-0.0043549,-0.0051471,-0.01049,0.029733,-0.013492,-0.032565,-0.0075895,-0.0074333,0.00092498
"503.853663265698/27.5450801320671",0.0029939,0.0068948,0.010534,-0.042727,-0.0039162,0.015711,-0.0081895,0.045405,0.011463,0.0055039
"503.925031626441/42.1399600530049",0.017677,-0.019675,-0.029493,0.014662,-0.0027794,0.015077,0.0051016,-0.0041603,-0.024034,-0.0025319
"504.273457428845/211.509248254268",-0.020627,-0.0025594,-0.031074,-0.008909,-0.00067821,0.018206,-0.0089522,-0.032659,0.0034896,0.0007597
"504.283404005119/225.215903160178",-0.026866,-0.013395,-0.0027124,0.00050688,0.010061,-0.0013887,0.0012735,-0.0024467,0.045609,0.0073868
"504.753332215323/24.902772827288",0.01234,0.0058318,0.020906,-0.023299,-0.019415,0.039582,0.012386,-0.001058,-0.020862,-0.0022704
"505.027307352848/187.461044348517",0.019798,-0.016954,-0.025445,0.0045885,-0.0018245,-0.023105,-0.019296,-0.017263,-0.01471,0.00088248
"505.834725293468/28.6868733992975",0.025488,-0.028849,-0.0052121,0.0032455,0.0060784,0.0073179,0.0088114,-0.01125,-0.0064757,0.0056954
"505.989440959528/44.7262156161605",0.016102,-0.031948,0.01151,-0.0091078,0.021759,0.010895,0.0037413,-0.011537,-0.0082437,-0.0050342
"506.243053979878/296.42795933281",0.01962,-0.015291,-0.018877,-0.03841,0.0064265,0.0056846,0.011039,0.0044539,-0.0156,0.0087312
"506.288892208155/213.878953342389",-0.030075,-0.0090727,-0.0094304,-0.026637,-0.0017628,-0.0055154,0.0024433,-0.021948,-0.0070728,0.00072838
"506.819706656828/23.3884100210075",0.0078753,-0.021889,0.0015248,0.038218,0.033995,-0.00056514,0.004725,-0.0012534,-0.016177,-0.0040373
"506.989765314558/129.50327610635",0.028972,0.0133,-0.0075221,0.0060311,0.02736,0.017445,-0.0082951,-0.00044539,0.0083244,0.0027423
"507.176740840004/252.770174713582",0.0086071,0.025784,0.021458,-0.005703,0.010069,0.012571,0.035696,-0.002408,0.014743,0.00096356
"508.121530324415/232.19614979574",-0.028819,0.010673,0.024607,0.0082875,-0.0078676,0.0093165,-0.014862,-0.0042401,-0.0041539,0.012081
"508.79128086864/20.2304011499792",-0.027788,-0.023523,-0.0085854,0.0020343,-0.00022992,0.019056,-0.009438,0.0065076,-0.0065071,0.00053581
"509.010099719925/35.1486341491642",0.034161,-0.011305,0.013898,-0.0046181,0.002487,0.0023417,-0.0068697,-0.0031467,0.0067265,-0.0025349
"509.019339023955/34.2007404263459",0.025845,0.001113,0.027875,-0.0077836,-0.005619,0.018458,-0.0027842,-0.00044118,0.02549,0.0028603
"509.11802186787/231.919287146175",-0.029741,0.012371,0.017242,0.011865,-0.0002268,0.010518,-0.017797,-0.0083034,-0.012558,0.00019177
"510.283801186293/174.235526935933",0.0057994,0.030734,-0.026549,0.0055038,0.0080416,0.01689,-0.010356,-0.014139,0.011599,-0.0035775
"510.817934816156/26.1278618722723",0.028019,0.0073496,0.0056,0.027425,0.026327,-0.0013007,-0.00695,0.00039431,-0.014957,-0.0023525
"510.881368324285/25.375174124205",-0.034199,0.0029927,-0.017157,0.010353,0.0017977,0.00016311,0.0092919,-0.0044782,0.0024096,0.0023926
"511.079761391086/192.596313004623",-0.0093283,0.013569,-0.0048948,0.019042,-0.0032636,-0.019006,-0.013012,-0.011896,-0.058082,-0.0038492
"511.172863455431/195.016686048194",0.026335,0.021501,-0.01125,0.020975,0.0053204,0.0031551,-0.0019461,0.019122,0.010683,-0.0073307
"511.292252294146/41.8362863117517",-0.0014346,-0.0011237,0.010685,-0.029918,-0.035938,-0.0070376,0.0039694,0.046088,0.011084,0.0011791
"511.473768301151/251.101365382922",-0.011773,0.00078998,-0.038877,-0.0086054,-0.016718,0.017252,-0.0088688,-0.023143,0.012495,-0.0092443
"511.863590061021/30.919705679586",-0.019211,-0.031067,0.0079816,0.0030849,0.023605,0.00099869,0.013821,-0.00098641,-0.0029644,0.0053085
"511.8853469497/25.3482628085188",-0.034476,0.0015071,-0.016588,0.0092686,0.0015504,0.00087031,0.0067464,-0.0032598,0.0093616,-0.003314
"512.269436177857/41.6347247717881",-0.011636,0.014205,-0.0029542,0.0057593,0.010695,-0.046564,-0.032754,0.0068303,0.0019724,-0.0040822
"512.477944121421/251.447908722559",-0.02241,0.019884,0.025958,0.0030955,-0.0060428,0.021452,-0.0087749,-0.010883,-0.002342,0.0042013
"512.809717998842/19.158952491644",0.02434,-0.0026266,0.0032904,0.026779,-0.027364,-0.011888,0.0025327,-0.00659,-0.031588,0.0029215
"512.864229412108/29.5238938762415",-0.031761,0.0056659,-0.0082439,0.018475,0.004141,-0.020602,-0.013786,-0.0085,0.0001266,-0.0084815
"512.878232940274/25.5181706762982",-0.031949,0.0056332,-0.0083949,0.01714,0.0035255,-0.020235,-0.012731,-0.012109,0.00063367,-0.0028935
"513.059128359522/187.023800537295",0.028107,0.015921,-0.020582,0.0094074,0.016045,0.0099083,-0.00233,0.0040902,0.011228,-0.0017169
"513.166729769117/175.841824886191",-0.0029915,-0.0084928,-0.0064983,0.055731,0.016659,0.015901,0.001734,-0.01496,-0.0024106,-0.0042017
"515.321466636326/213.655632657596",-0.018178,-0.03323,0.012117,-0.00085213,-0.00078295,-0.018632,0.0071088,-0.0043937,-0.0043794,0.0018083
"515.803815037804/24.8579212390372",0.021979,-0.024042,0.024676,-0.009956,0.015384,0.0046673,0.0024881,0.0050095,-0.0046372,-0.0035142
"516.324462443326/214.17236901369",-0.025604,-0.018167,-0.0060659,-0.026822,-0.014081,-0.010951,-0.014283,4.7367e-05,-0.015259,0.0053275
"516.812823506216/18.5879483621787",0.017769,0.011811,-0.018623,0.026743,-0.0028704,0.010661,0.012246,-0.034936,-0.024159,0.0028098
"517.328713942045/213.840810338942",-0.0052673,-0.022475,0.023061,-0.012111,0.009452,-0.0098835,0.033553,-0.020625,0.020965,-0.0023031
"518.80342498556/27.3906569728012",0.0029108,0.016763,0.012872,-0.023135,0.00011084,-0.010697,-0.017271,0.0014917,-0.055968,0.0040165
"518.82245829646/120.173993559817",-0.023542,-0.00089957,-0.021093,-0.033073,0.006147,-0.021799,-0.012958,0.0032021,0.00057109,0.0030208
"518.844545505454/25.7821191859608",0.0065745,-0.021383,0.010483,-0.02173,-0.01881,0.021667,-0.026821,-0.022376,0.025048,-0.0043943
"521.083122007792/207.492677255426",-0.0092859,0.024866,-0.0053753,0.013291,-0.0061319,-0.02886,-0.0090594,-0.032155,-0.027938,0.0011917
"521.223546294155/182.571979591102",0.0090249,0.0056278,0.021876,0.021572,-0.021226,0.01916,0.024737,-0.023524,0.032693,-0.0017771
"521.228408087213/207.482547221843",-0.010725,-0.02571,-0.024167,0.01135,0.0019458,0.020127,-0.015371,-0.026655,0.0082925,-0.0024718
"521.229960595208/184.401280211446",-0.010378,-0.026174,-0.015806,-0.014491,-0.0046014,0.012457,-0.027446,-0.023444,0.021869,0.0025967
"521.231549466981/179.466563393306",-0.013166,-0.023224,-0.021654,0.0079135,0.0028468,0.015733,-0.024012,-0.027824,0.016484,-0.0081432
"521.731753314572/181.596515429184",0.013777,-0.01431,-0.030291,0.0049701,0.016263,0.035244,0.0046917,-0.0097329,0.0058936,-0.0028922
"521.770117454191/27.5061678989611",0.0095184,-0.027385,-0.0031613,0.011157,0.016548,-0.034003,-0.023236,-0.010987,-0.0076057,-0.0043942
"521.808671962226/31.2673447813413",-0.026673,0.0057168,0.032207,-0.00014817,0.0049614,0.012603,-0.0087559,0.0032587,-0.0034879,0.011049
"521.850143820069/30.6556950035463",-0.009733,0.025541,0.012123,0.020275,0.0081726,0.027628,-0.002638,-0.0068038,0.03472,0.0054014
"521.912501051338/30.143474429069",0.0030283,0.0035599,-0.0073201,-0.027685,-0.030566,0.0053166,-0.03225,0.0018695,0.042021,0.00086273
"522.813568717849/25.6331911816908",-0.0040522,-0.021764,0.02968,0.004988,-0.025661,0.0038701,-0.0016337,-0.014757,-0.030889,-0.0016943
"522.971614317847/26.2204780573647",-0.0075408,0.020193,0.022044,0.017481,0.039722,0.018129,-0.0051048,0.0023903,-0.003183,0.0024285
"523.329749689154/279.46915849886",-0.017347,-0.026697,7.404e-05,-0.0061084,-0.0001989,0.032049,0.018338,0.013425,-0.014946,0.002747
"523.775120171625/23.9783996165834",-0.0059187,-0.023329,0.029259,-0.01359,-0.0031874,-0.03115,-0.006736,0.0088785,-0.014128,0.012726
"524.11131829792/232.284581138843",-0.0073259,0.020013,0.019563,0.022809,-0.040666,-0.013854,-0.0044678,-0.0064142,0.0051161,0.0038084
"524.299777233338/180.455962294732",-0.0041408,0.033388,-0.021954,-0.0048792,0.019073,0.013633,-0.0077894,0.0061303,0.011483,0.0028718
"524.332514485076/272.852623409234",-0.028996,0.0077449,-0.0017112,0.014142,0.0061416,0.013417,0.031475,-0.0079097,0.014441,0.001338
"524.334562253489/186.084833200318",0.01714,0.011512,-0.024107,0.0090563,0.019689,0.017845,0.0284,-0.02282,0.011427,-8.6634e-05
"524.897877837543/25.9003921738336",-0.034546,0.00092523,-0.016803,0.0084536,0.00076163,0.0017845,0.0076768,-0.0070235,0.0042578,0.0054602
"524.983482775473/39.4495604018082",0.016559,-0.018516,0.011618,-0.022655,-0.011108,0.016827,-0.025897,-0.01696,0.028057,-0.0084342
"524.989871326301/28.709906082017",0.018777,0.018501,0.03075,-0.0020407,-0.0048822,0.0020562,-0.0082875,0.023398,0.018772,-0.0016892
"525.311261611564/283.483510064598",-0.0048099,0.012173,0.039827,0.015107,0.013996,-0.01401,-0.0026521,0.010419,0.023475,0.0027488
"525.796398094747/24.0451756487851",0.024279,-0.022814,0.024258,-0.0064697,0.013469,0.0023949,-0.0012122,0.0030694,-0.0045944,0.0012767
"525.907914144388/49.9513657619899",-0.012741,0.0084334,0.018315,0.026686,0.023707,0.030803,-0.020635,-0.019411,-0.0095982,0.0080358
"526.257675138926/199.783096161269",0.0045245,0.0061816,-0.024652,0.01343,0.049569,0.01341,-0.011925,-0.0023773,0.0075766,0.0022618
"526.690377920798/29.0497432961627",-0.022767,-0.025308,-0.0031433,-0.0023844,0.0043459,0.013806,0.0064392,-0.019748,-0.02907,-0.0069688
"526.823492685431/33.3796564319413",-0.022451,0.01077,0.013152,-0.029742,0.0096971,-0.013489,-0.018406,0.016485,-0.024113,0.0011292
"527.021495563019/187.759479464896",-0.016814,-0.0016363,-0.039086,0.011593,0.0041494,-0.01305,0.013599,-0.0025403,0.019586,0.0053562
"527.321978008218/150.456261584144",-0.01215,-0.027976,0.0036104,0.0026554,0.014979,0.0037583,-0.022305,-0.039901,-0.00099246,-0.0020018
"527.858579503973/25.511003030313",-0.028675,0.001858,-0.0079171,0.015247,0.016781,-0.012107,0.013806,0.014359,0.029632,-0.010931
"528.273796038003/208.375287297292",0.0066681,0.017539,-0.025844,-0.0029905,-0.035049,0.0014436,-0.021411,-0.026618,0.0027681,0.0030399
"528.704165753218/23.0061924758404",-0.025124,-0.0086405,-0.0062687,0.021183,0.019049,-0.0022647,0.0067185,0.039906,0.0016138,-0.0087128
"528.83142386639/32.4360499358987",-0.0047248,-0.021005,-0.0024028,-0.023635,-0.00061682,-0.025422,0.033379,-0.014654,0.030255,0.0031508
"528.849104853038/21.6215387080876",-0.024789,-0.0025618,-0.025576,0.018584,0.0043221,-0.025497,-0.011536,-0.01264,0.0024081,-0.010553
"528.852654676658/26.7968125732852",-0.034575,0.0091444,-0.0058372,0.0077888,0.0040051,-0.0020227,0.0078441,0.016956,0.0078727,0.0062889
"529.339341863551/210.952998884457",-0.030674,-0.021035,0.0087159,-0.0043731,-0.010179,-0.0003003,-0.0024019,-0.012061,-0.004898,-0.0012688
