massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row3767	328.9222063	135.7979003	0.41833	0.85326	
row3768	453.3437749	36.51727297	0.41837	0.85318	
row3769	119.1179207	72.94554056	0.419	0.85198	
row3770	467.998063	59.19850958	0.41929	-0.85142	
row3771	933.7585133	67.42740225	0.4193	0.85141	
row3772	164.0131485	132.5269039	0.41955	-0.85093	
row3773	423.7766474	36.05326986	0.42022	-0.84965	
row3774	404.912047	56.49839617	0.4206	0.84891	
row3775	418.8347669	48.30784067	0.42133	-0.84754	
row3776	244.0237973	119.3573858	0.42137	-0.84745	
row3777	819.7094153	53.35657332	0.42152	0.84717	
row3778	129.0658764	74.06631238	0.42175	-0.84674	
row3779	567.2932937	42.22722504	0.42207	0.84612	
row3780	113.5495394	36.61921798	0.42218	-0.84591	
row3781	495.3394331	31.686395	0.42259	-0.84514	
row3782	155.1066688	207.4610139	0.42269	0.84495	
row3783	437.0569312	282.3537366	0.42278	0.84477	
row3784	792.5524388	34.44745063	0.42311	0.84414	
row3785	225.8742264	47.26336297	0.4235	-0.84341	
row3786	133.0284271	133.4707567	0.42379	0.84286	
row3787	375.9032691	62.97737922	0.42386	0.84273	
row3788	178.6117583	137.6777318	0.42408	-0.8423	
row3789	654.9891162	58.79236007	0.42486	-0.84083	
row3790	471.3318511	27.69004692	0.42487	-0.84082	
row3791	916.3144729	67.38767019	0.4249	-0.84075	
row3792	257.0995204	236.7436187	0.4251	-0.84037	
row3793	218.0964358	138.155152	0.42519	-0.8402	
row3794	122.0753664	33.52683241	0.42532	-0.83996	
row3795	185.0533692	79.70680196	0.42534	0.83991	
row3796	630.7922672	71.62063723	0.42549	-0.83963	
row3797	356.2432338	28.56263324	0.42551	-0.8396	
row3798	195.10168	20.17521819	0.42571	-0.83922	
row3799	341.3050134	20.87371004	0.42588	0.8389	
row3800	525.9476108	71.56719859	0.42601	0.83866	
row3801	878.4289459	55.88047446	0.42657	-0.8376	
row3802	288.6125593	118.3452794	0.4267	-0.83736	
row3803	379.7504153	36.96275766	0.42681	-0.83714	
row3804	364.926885	67.6585204	0.42699	-0.83681	
row3805	234.8338765	63.51998248	0.42725	-0.83631	
row3806	580.7338689	63.0192849	0.42726	0.8363	
row3807	494.3010958	36.32407727	0.42737	0.8361	
row3808	508.2968693	135.6300882	0.42779	-0.8353	
row3809	652.7725046	71.41096666	0.4279	0.83509	
row3810	97.10123912	20.48330411	0.42812	-0.83467	
row3811	243.2319786	34.64728479	0.42877	-0.83345	
row3812	86.95549936	276.1863862	0.42908	-0.83287	
row3813	926.5035001	45.51121098	0.42915	-0.83274	
row3814	239.0696879	239.1825258	0.42927	-0.8325	
row3815	798.783527	68.51997603	0.42957	0.83195	
row3816	367.9916631	275.8297795	0.42978	0.83155	
row3817	252.144158	265.0086425	0.43001	-0.83113	
row3818	955.8158013	65.0656878	0.43009	-0.83097	
row3819	876.521015	54.08533502	0.43048	0.83025	
row3820	468.0130053	247.1030303	0.43056	-0.83008	
row3821	517.0061837	176.3937514	0.4309	-0.82945	
row3822	240.1614336	196.530861	0.43134	-0.82864	
row3823	253.1182443	45.0969845	0.43164	0.82807	
row3824	285.2213795	22.61204489	0.43179	0.82779	
row3825	744.54468	43.66231834	0.43194	0.82751	
row3826	204.0293354	23.38313109	0.43207	-0.82726	
row3827	284.294832	22.84529783	0.43242	0.82661	
row3828	211.0390324	138.8436835	0.43258	-0.82632	
row3829	522.3392591	28.59361509	0.43268	-0.82612	
row3830	104.1265426	44.80367302	0.43278	0.82594	
row3831	674.6337259	63.19570552	0.43296	0.82559	
row3832	518.3684854	28.20880341	0.43313	-0.82528	
row3833	459.8951488	50.76976501	0.43416	-0.82336	
row3834	118.0498524	234.4618651	0.43429	-0.82311	
row3835	629.6945889	48.46566672	0.43433	-0.82304	
row3836	139.0583509	41.15285989	0.43433	-0.82304	
row3837	754.7857392	75.61735403	0.43436	0.82298	
row3838	547.3993336	20.36378346	0.43438	-0.82295	
row3839	488.9985931	281.417193	0.43453	0.82267	
row3840	384.2955466	223.4124526	0.43462	-0.82249	
row3841	116.0819114	26.08811275	0.43474	0.82227	
row3842	98.99462812	273.4511332	0.43482	-0.82213	
row3843	551.7818464	54.40620554	0.43489	0.82199	
row3844	182.5239684	125.5530679	0.43549	-0.82088	
row3845	853.3109096	69.11146394	0.43558	-0.82071	
row3846	744.544661	44.82478855	0.43568	0.82054	
row3847	822.4492891	56.64887097	0.43582	-0.82028	
row3848	856.7225259	63.54793796	0.43599	0.81996	
row3849	484.0195574	155.7512965	0.43616	-0.81964	
row3850	144.1747587	25.59882466	0.43634	-0.8193	
row3851	206.0643387	63.60892319	0.43636	0.81927	
row3852	912.2303958	58.6031701	0.43645	-0.8191	
row3853	150.0494286	55.7988166	0.43659	0.81884	
row3854	909.4860072	42.73086948	0.43676	0.81852	
row3855	947.4453146	43.69372259	0.43688	-0.8183	
row3856	116.0362929	42.56407294	0.43692	-0.81822	
row3857	91.52550787	137.0161015	0.43729	0.81753	
row3858	714.4408686	32.8042492	0.43741	-0.81731	
row3859	392.7483518	37.18527481	0.43802	-0.81619	
row3860	123.9644237	19.10036301	0.43815	-0.81594	
row3861	201.626719	80.30716044	0.43842	-0.81545	
row3862	509.8405829	30.5665032	0.43881	0.81472	
row3863	615.7727715	285.9728297	0.43884	-0.81466	
row3864	216.0110853	129.840496	0.43898	-0.81441	
row3865	111.5311894	145.4666378	0.43933	0.81376	
row3866	344.2278633	31.0655667	0.43945	-0.81353	
row3867	468.0259296	80.67315803	0.43956	-0.81333	
row3868	235.9601504	44.15876445	0.43964	-0.81319	
row3869	946.5068042	57.54404995	0.4397	-0.81307	
row3870	310.3103233	24.46633364	0.43972	0.81304	
row3871	672.7777766	60.81564831	0.43985	-0.81279	
row3872	349.0675967	149.5581208	0.43993	0.81264	
row3873	587.8844038	69.99629155	0.43999	-0.81255	
row3874	766.4611697	56.20947594	0.44016	-0.81222	
row3875	332.8754339	173.9306329	0.44042	-0.81175	
row3876	659.544867	25.85590636	0.44101	0.81065	
row3877	557.4639055	292.0892114	0.44114	0.81041	
row3878	148.0507006	176.1635275	0.4416	0.80957	
row3879	559.1347614	27.85372194	0.44198	-0.80886	
row3880	570.4391636	26.93975985	0.44232	-0.80825	
row3881	281.1857113	34.50464367	0.44261	-0.80771	
row3882	117.3674436	94.54930164	0.44278	-0.8074	
row3883	584.7277837	59.02457982	0.44345	0.80616	
row3884	358.2089204	50.62825638	0.44359	-0.8059	
row3885	526.8583598	61.17503246	0.44369	0.80573	
row3886	170.0467169	106.2039519	0.4439	0.80534	
row3887	180.9747507	115.3617412	0.44397	-0.80521	
row3888	764.622297	54.85175514	0.44398	-0.80519	
row3889	494.0063676	284.5207798	0.44415	0.80488	
row3890	95.0239865	255.2811576	0.44473	-0.80381	
row3891	561.8805502	38.43196834	0.44511	-0.80313	
row3892	173.0806617	209.8746392	0.44528	0.80281	
row3893	154.1307756	102.5099726	0.44558	0.80225	
row3894	1019.602222	25.92927844	0.44616	-0.80119	
row3895	90.29590168	143.6796005	0.44735	-0.79902	
row3896	800.6832236	57.59834966	0.44754	-0.79868	
row3897	399.1442613	121.8443289	0.44793	0.79797	
row3898	493.8531731	143.2299238	0.44807	-0.7977	
row3899	134.9533907	114.4625465	0.44816	-0.79755	
row3900	200.9748173	61.65062581	0.4486	-0.79674	
row3901	237.1485337	234.4875517	0.4487	0.79655	
row3902	898.6602258	143.9857895	0.44933	-0.79541	
row3903	119.0855637	28.62738413	0.44967	0.79479	
row3904	804.5490599	30.78894749	0.45025	0.79374	
row3905	371.2373895	35.50911833	0.45065	-0.79301	
row3906	122.0713596	38.50326933	0.4508	0.79273	
row3907	467.9478555	101.8929188	0.45088	0.79259	
row3908	481.9415622	70.92489597	0.45115	-0.79209	
row3909	596.7587016	56.87852215	0.45118	-0.79205	
row3910	389.8847204	45.65800563	0.45118	-0.79204	
row3911	115.1229883	225.4511065	0.45142	0.79161	
row3912	187.0826342	247.9554067	0.45161	0.79127	
row3913	623.86858	37.67588144	0.45165	-0.79119	
row3914	330.9136831	58.03783982	0.45181	-0.79091	
row3915	473.8296874	29.96418913	0.45181	-0.7909	
row3916	207.9732425	107.2962283	0.45184	0.79085	
row3917	711.4981264	28.28381752	0.45195	0.79065	
row3918	269.2691351	137.2348605	0.45267	-0.78935	
row3919	459.8974486	47.7638037	0.45285	0.78902	
row3920	806.349234	68.22483218	0.45315	-0.78847	
row3921	561.8805305	44.82181594	0.45315	-0.78846	
row3922	370.0759326	239.967779	0.45337	-0.78807	
row3923	1244.087251	67.82328336	0.45364	0.78759	
row3924	128.0318078	82.53935664	0.45372	-0.78744	
row3925	479.8204597	137.0142585	0.45431	0.78637	
row3926	1271.986466	266.8857103	0.45438	0.78624	
row3927	119.1260486	251.5875635	0.45498	-0.78516	
row3928	389.2573483	34.69443265	0.45502	-0.78508	
row3929	177.3072706	138.4517774	0.45521	-0.78475	
row3930	455.0114009	114.5259683	0.45529	-0.7846	
row3931	327.5570028	136.1037908	0.4554	0.78441	
row3932	302.9713412	121.9297266	0.45543	-0.78434	
row3933	605.6075036	55.33320714	0.45544	-0.78434	
row3934	796.7908973	54.45682203	0.45554	0.78416	
row3935	221.1698534	39.36986428	0.4564	-0.78259	
row3936	426.9220318	59.21023147	0.45645	0.78251	
row3937	532.5792221	62.95862029	0.4566	-0.78225	
row3938	913.5996924	28.98258194	0.45676	-0.78195	
row3939	1272.053485	47.19463464	0.45717	-0.78122	
row3940	467.2571168	278.385416	0.45739	0.78081	
row3941	402.2339878	35.6411612	0.4574	-0.7808	
row3942	152.991337	195.2715236	0.45773	0.7802	
row3943	100.1306275	222.9593784	0.45799	0.77973	
row3944	781.5531857	47.28026228	0.45814	-0.77947	
row3945	381.1523993	40.06720853	0.45831	0.77915	
row3946	976.3144198	68.22068137	0.45885	0.7782	
row3947	644.9148145	66.52364243	0.45892	0.77807	
row3948	140.9755509	91.08421654	0.45901	0.7779	
row3949	113.499205	128.6210918	0.45965	0.77675	
row3950	576.7005924	55.63691107	0.4598	-0.77649	
row3951	176.0706387	225.7727796	0.45984	0.77641	
row3952	359.3152269	26.2401585	0.45985	0.7764	
row3953	547.0161776	61.26255995	0.45992	0.77627	
row3954	213.0183633	270.3499873	0.46094	0.77445	
row3955	242.5618798	159.4438049	0.46153	0.77338	
row3956	157.0456913	63.49487266	0.46206	0.77245	
row3957	308.0909095	19.67145302	0.4622	0.77219	
row3958	127.9905133	137.8352879	0.46263	0.77142	
row3959	797.5518323	29.58946171	0.46265	-0.77139	
row3960	1272.029181	67.86631817	0.46282	-0.77108	
row3961	766.3616724	63.44401771	0.46317	-0.77045	
row3962	779.8513861	54.11182993	0.46334	0.77015	
row3963	203.803874	114.8355064	0.46357	-0.76975	
row3964	951.7801013	66.75931146	0.46372	0.76948	
row3965	1114.460091	60.56611721	0.46416	0.7687	
row3966	640.9427978	105.3308504	0.46444	0.7682	
row3967	153.0400431	86.62492956	0.46445	0.76817	
row3968	1052.839257	67.54815895	0.46448	-0.76812	
row3969	375.9032395	62.22054714	0.46479	0.76757	
row3970	708.9635254	235.8011369	0.46482	-0.76752	
row3971	402.0555492	54.26277083	0.4651	0.76703	
row3972	1100.235131	56.01588251	0.46589	-0.76562	
row3973	918.6749186	63.6410011	0.46633	0.76484	
row3974	177.3241624	270.397225	0.46646	0.76461	
row3975	575.3815883	43.7984379	0.46686	-0.76389	
row3976	143.0108167	136.3749081	0.46703	0.76358	
row3977	217.0819416	229.1465094	0.46729	0.76314	
row3978	563.9342564	137.472051	0.46748	-0.76279	
row3979	504.7662291	48.97291746	0.46749	-0.76277	
row3980	130.1590694	30.15760866	0.46811	0.76167	
row3981	273.1347165	38.13824133	0.46821	0.76149	
row3982	195.9935591	285.3975717	0.46839	0.76117	
row3983	391.2642965	28.81582986	0.46878	-0.76049	
row3984	154.0490958	119.3003731	0.4691	0.75992	
row3985	753.7961352	77.0754673	0.46925	-0.75966	
row3986	734.9565756	53.52959253	0.46931	0.75955	
row3987	272.2948182	26.34040297	0.46946	0.75929	
row3988	794.5688369	38.98935413	0.46958	0.75907	
row3989	782.7788586	68.52371355	0.46985	-0.75859	
row3990	769.568569	50.21545742	0.47062	0.75724	
row3991	193.162851	34.47968099	0.47079	0.75694	
row3992	316.1967829	36.22431886	0.47088	-0.75678	
row3993	754.5241405	27.18663712	0.47095	-0.75666	
row3994	135.0481246	86.74972967	0.47099	-0.75658	
row3995	467.9587632	73.60119765	0.47114	0.75632	
row3996	845.3760131	58.44303645	0.47206	-0.7547	
row3997	560.387693	28.76513097	0.4721	-0.75462	
row3998	383.3797875	141.1249749	0.47228	-0.7543	
row3999	225.0690442	60.48525369	0.4724	0.75411	
row4000	467.9953911	64.81781593	0.47244	-0.75403	
row4001	418.9993035	250.3196314	0.47283	-0.75334	
row4002	226.1286164	23.44748295	0.47285	-0.7533	
row4003	241.3970207	134.8039729	0.47293	0.75317	
row4004	157.5366913	145.9349431	0.47355	-0.75208	
row4005	155.0427064	84.33904849	0.47412	-0.75108	
row4006	319.4806505	140.9892168	0.47449	0.75041	
row4007	251.9673413	26.86731257	0.47451	0.75038	
row4008	360.3189224	21.48539088	0.47458	0.75027	
row4009	196.9716984	150.9694938	0.47495	-0.74961	
row4010	811.5388551	39.09688692	0.47513	0.7493	
row4011	123.0552874	132.7604111	0.47516	-0.74925	
row4012	724.9720297	34.07260208	0.47519	0.7492	
row4013	154.1226624	237.5774349	0.47595	0.74787	
row4014	93.80137178	116.7256075	0.4762	-0.74743	
row4015	1000.381471	55.82675809	0.47669	-0.74656	
row4016	489.8164638	37.09814746	0.4769	-0.7462	
row4017	780.8896578	67.64321064	0.47732	0.74547	
row4018	890.307149	67.68009342	0.47786	-0.74452	
row4019	511.8289179	37.18347811	0.4784	-0.74357	
row4020	842.5795762	28.82804113	0.47867	-0.7431	
row4021	605.9057126	33.91744825	0.47876	0.74295	
row4022	179.1260485	229.8866692	0.4797	0.7413	
row4023	1038.708842	66.16453521	0.47974	-0.74124	
row4024	156.0421402	61.76772277	0.4802	0.74043	
row4025	742.793253	57.36518725	0.48072	-0.73953	
row4026	371.3266865	37.23227446	0.48097	-0.7391	
row4027	513.0086927	260.9839883	0.48126	-0.73859	
row4028	467.9532597	116.4757218	0.48153	0.73813	
row4029	652.9740657	84.56754239	0.48156	-0.73807	
row4030	130.1227405	243.5466523	0.48202	-0.73727	
row4031	958.6818049	237.8524506	0.48265	-0.73617	
row4032	1000.644772	45.17603117	0.48286	-0.73581	
row4033	303.9718257	22.00272594	0.48288	-0.73578	
row4034	122.0811873	67.34814088	0.4831	-0.7354	
row4035	718.5378289	30.14793561	0.48332	0.73502	
row4036	303.084143	42.81573513	0.48358	-0.73456	
row4037	487.829833	28.24313051	0.48393	-0.73396	
row4038	196.1412804	34.95720177	0.48403	-0.73377	
row4039	265.4287083	145.4482992	0.48408	-0.7337	
row4040	795.5701316	34.31654352	0.48432	0.73327	
row4041	445.789967	38.93914025	0.48489	-0.7323	
row4042	421.9260477	113.4457862	0.48493	-0.73222	
row4043	154.049956	63.39674151	0.48591	-0.73053	
row4044	724.8857871	71.7108366	0.48699	0.72866	
row4045	130.9088087	151.2219916	0.48711	-0.72845	
row4046	470.8043519	140.6750641	0.48766	-0.7275	
row4047	244.1907175	24.63107249	0.48816	0.72663	
row4048	159.1128643	238.8528861	0.48817	0.72663	
row4049	473.3264282	29.55592041	0.4882	0.72658	
row4050	134.1005164	105.6891955	0.48822	0.72654	
row4051	508.7052051	58.18675877	0.48833	-0.72635	
row4052	356.5679957	83.14389655	0.48855	-0.72598	
row4053	452.8170975	32.128056	0.48885	-0.72545	
row4054	348.0136492	272.1405226	0.48887	-0.72541	
row4055	604.7825781	66.18345377	0.48905	-0.7251	
row4056	379.9708747	33.57301665	0.4891	0.72502	
row4057	191.0930361	38.75130443	0.4893	0.72468	
row4058	255.1226967	29.21814388	0.4893	0.72467	
row4059	562.9401581	58.63679244	0.4895	-0.72433	
row4060	277.1296916	38.75260473	0.48981	0.72379	
row4061	390.790457	61.11693989	0.49005	0.72338	
row4062	536.8215445	88.24561151	0.49016	0.72319	
row4063	192.9763443	265.8922763	0.49047	0.72267	
row4064	235.9101403	20.54564852	0.4906	-0.72244	
row4065	897.4359564	52.72692152	0.4907	-0.72226	
row4066	280.2353345	21.96704479	0.49089	-0.72195	
row4067	100.0938449	34.18787231	0.49107	-0.72163	
row4068	470.9901958	286.4417036	0.49127	0.72129	
row4069	591.0065844	61.01552586	0.49153	-0.72085	
row4070	1024.733275	79.73015792	0.49194	-0.72015	
row4071	666.9271316	63.31722363	0.49212	0.71983	
row4072	746.772709	83.27112276	0.49239	-0.71936	
row4073	227.0408055	59.89674188	0.49259	0.71903	
row4074	1107.444419	68.11984498	0.49286	0.71855	
row4075	239.1487999	191.9272113	0.49315	-0.71806	
row4076	565.3619553	34.76278519	0.4933	-0.71781	
row4077	579.8427858	42.00100754	0.49344	-0.71757	
row4078	155.9329971	54.78879926	0.49359	0.71731	
row4079	1271.919666	136.0376894	0.4936	-0.71729	
row4080	396.0549756	233.2105664	0.4937	-0.71713	
row4081	882.7311663	61.91556726	0.49385	-0.71686	
row4082	232.1695994	227.6584933	0.49394	0.71671	
row4083	642.6903821	56.02913281	0.49401	-0.7166	
row4084	764.6903787	54.17230457	0.49403	-0.71656	
row4085	771.4970217	55.42953147	0.49459	-0.71559	
row4086	335.2012701	29.11994615	0.49498	0.71494	
row4087	277.8834059	286.7211125	0.49505	0.71482	
row4088	784.902047	80.30295509	0.49508	-0.71477	
row4089	417.889801	58.67757981	0.49514	-0.71466	
row4090	97.0284239	73.32668974	0.49522	0.71452	
row4091	202.9902114	45.15527981	0.4958	0.71353	
row4092	302.019552	265.9827504	0.49601	0.71318	
row4093	428.0986948	244.0300589	0.49602	-0.71315	
row4094	364.0648518	227.6805808	0.4961	-0.71303	
row4095	873.8425648	176.1767515	0.49632	0.71264	
row4096	183.1129669	19.60900487	0.49637	-0.71257	
row4097	765.5253947	29.86027067	0.49659	-0.71218	
row4098	396.1618268	60.28344281	0.49691	0.71164	
row4099	209.0128922	244.5551578	0.49698	0.71153	
row4100	177.9540013	146.4060389	0.49699	-0.71151	
row4101	632.8102198	119.5933904	0.49713	-0.71126	
row4102	814.5252266	55.84991992	0.49803	-0.70973	
row4103	107.0653836	168.6679513	0.49825	-0.70935	
row4104	116.648734	123.2658024	0.49835	0.70919	
row4105	1144.09837	68.41581868	0.49837	-0.70916	
row4106	852.2479737	26.3286603	0.49856	0.70884	
row4107	91.02438346	187.4528124	0.49894	0.70819	
row4108	713.4476642	42.04264325	0.49907	-0.70796	
row4109	922.0732745	117.0804903	0.49922	-0.70771	
row4110	260.948763	82.42489377	0.49931	-0.70756	
row4111	333.5604218	134.4429927	0.49989	0.70657	
row4112	99.04865297	96.71791268	0.50015	-0.70613	
row4113	1088.479548	57.6990238	0.50058	-0.7054	
row4114	765.5793481	54.47836926	0.5007	-0.7052	
row4115	522.8394159	61.49268938	0.50105	0.7046	
row4116	862.4544328	56.08303257	0.50113	-0.70447	
row4117	530.5826817	61.62796567	0.50133	-0.70414	
row4118	307.915417	279.8156308	0.50154	-0.70377	
row4119	336.3908328	136.3123836	0.50162	0.70365	
row4120	128.049743	105.7027244	0.50175	0.70342	
row4121	811.604179	39.1560005	0.50212	-0.70279	
row4122	600.340748	45.01060792	0.50248	0.70218	
row4123	860.3649559	61.22596805	0.50251	0.70213	
row4124	344.0349316	222.9094305	0.50273	0.70175	
row4125	564.9833685	64.66538843	0.50322	0.70093	
row4126	124.9644747	90.68085458	0.50357	0.70033	
row4127	540.6603692	56.86155758	0.50423	-0.69923	
row4128	620.756589	63.6715804	0.50423	-0.69922	
row4129	816.8039159	66.76921381	0.50429	-0.69912	
row4130	268.4292703	135.4024829	0.50434	0.69903	
row4131	414.0658906	239.7799368	0.5045	-0.69877	
row4132	119.1260156	204.3451351	0.50467	-0.69848	
row4133	616.4479108	58.51113267	0.50513	-0.69771	
row4134	662.9239776	61.82807113	0.50545	-0.69717	
row4135	467.9980153	211.5000972	0.50587	-0.69646	
row4136	228.1311977	28.27942208	0.5062	-0.6959	
row4137	277.160831	24.6461686	0.50633	-0.69568	
row4138	90.28968229	133.5849795	0.50726	-0.69413	
row4139	329.1494384	38.57901972	0.50726	0.69412	
row4140	87.09347302	46.52892055	0.50765	0.69347	
row4141	177.1274986	200.4645315	0.50774	-0.69332	
row4142	209.8943839	56.19941818	0.50778	-0.69324	
row4143	149.4825488	133.9444838	0.50804	0.6928	
row4144	448.7493021	57.52785621	0.50817	0.69259	
row4145	415.0330171	184.1329281	0.50837	-0.69225	
row4146	899.503147	43.19532428	0.50843	0.69216	
row4147	243.1087263	101.9508261	0.5091	0.69102	
row4148	831.4704676	54.92215312	0.50921	-0.69084	
row4149	114.5537905	101.7937077	0.50928	-0.69072	
row4150	466.0100842	283.4981178	0.51022	0.68915	
row4151	115.0866238	97.71796002	0.51094	0.68794	
row4152	198.9726241	158.2869358	0.51112	0.68764	
row4153	930.1890602	91.87724702	0.51113	-0.68763	
row4154	353.0929444	73.16539731	0.51137	-0.68722	
row4155	178.0087574	87.87840829	0.51143	-0.68711	
row4156	341.3973273	25.57057497	0.51179	0.68652	
row4157	456.9737907	74.68104365	0.51208	-0.68603	
row4158	867.5682337	28.78276675	0.51291	-0.68465	
row4159	200.083331	136.3980409	0.51306	0.6844	
row4160	612.0783227	55.67608559	0.51316	-0.68423	
row4161	547.7827429	135.921544	0.51327	0.68404	
row4162	666.4698128	28.36712217	0.51347	-0.68371	
row4163	741.9709328	58.81663011	0.51367	0.68338	
row4164	173.0053061	109.6143467	0.5137	0.68333	
